Origin,Destination,Total_time1,Total_time2,Exec_time1,Exec_time2
EPMO,SPIM,2089,2089,0.418,0.413
EPMO,SPIM,1452,1452,0.369,0.372
EPMO,SPIM,2070,2070,0.436,0.356
EPMO,SPIM,2043,2043,0.516,0.309
EPMO,SPIM,2081,2081,0.411,0.328
EPMO,SPIM,2078,2078,0.335,0.290
EPMO,SPIM,1716,1716,0.325,0.399
EPMO,SPIM,1985,1985,0.390,0.328
EPMO,SPIM,1885,1885,0.367,0.392
EPMO,SPIM,2168,2168,0.656,0.400
EPMO,SPIM,1923,1923,0.389,0.310
EPMO,SPIM,2124,2124,0.340,0.355
EPMO,SPIM,1564,1564,0.439,0.328
EPMO,SPIM,2211,2211,0.339,0.286
EPMO,SPIM,1947,1947,0.345,0.319
EPMO,SPIM,2267,2267,0.360,0.325
EPMO,SPIM,1937,1937,0.463,0.443
EPMO,SPIM,1972,1972,0.439,0.413
EPMO,SPIM,2120,2120,0.623,0.463
EPMO,SPIM,1424,1424,0.775,0.375
EPMO,SPIM,1528,1528,0.719,0.622
EPMO,SPIM,1426,1426,0.495,0.304
EPMO,SPIM,1840,1840,0.419,0.316
EPMO,SPIM,1941,1941,0.545,0.381
EPMO,SPIM,2022,2022,0.474,0.437
EPMO,SPIM,2022,2022,0.682,0.529
EPMO,SPIM,1934,1934,0.567,0.423
EPMO,SPIM,1883,1883,0.830,0.613
EPMO,SPIM,1984,1984,0.606,0.375
EPMO,SPIM,2000,2000,0.438,0.303
EPMO,SPIM,2192,2192,0.507,0.417
EPMO,SPIM,1943,1943,0.487,0.364
EPMO,SPIM,1835,1835,0.640,0.437
EPMO,SPIM,2059,2059,0.819,0.521
EPMO,SPIM,1597,1597,0.543,0.367
EPMO,SPIM,2022,2022,0.648,0.452
EPMO,SPIM,1860,1860,0.432,0.327
EPMO,SPIM,1963,1963,0.312,0.286
EPMO,SPIM,2094,2094,0.497,0.450
EPMO,SPIM,1834,1834,0.712,0.495
EPMO,SPIM,1812,1812,0.491,0.288
EPMO,SPIM,1630,1630,0.359,0.358
EPMO,SPIM,1981,1981,0.429,0.346
EPMO,SPIM,2063,2063,0.366,0.299
EPMO,SPIM,2094,2094,0.368,0.339
EPMO,SPIM,2128,2128,0.312,0.313
EPMO,SPIM,2092,2092,0.670,0.531
EPMO,SPIM,2181,2181,0.877,0.391
EPMO,SPIM,1981,1981,0.390,0.425
EPMO,SPIM,2099,2099,0.381,0.391
EPMO,SPIM,1441,1441,0.567,0.542
EPMO,SPIM,1832,1832,0.430,0.328
EPMO,SPIM,2005,2005,0.550,0.504
EPMO,SPIM,2089,2089,0.491,0.330
EPMO,SPIM,1400,1400,0.352,0.291
EPMO,SPIM,2167,2167,0.306,0.301
EPMO,SPIM,1580,1580,0.402,0.349
EPMO,SPIM,1856,1856,0.403,0.436
EPMO,SPIM,2143,2143,0.630,0.438
EPMO,SPIM,1973,1973,0.353,0.326
EPMO,SPIM,1930,1930,0.460,0.309
EPMO,SPIM,2106,2106,0.560,0.485
EPMO,SPIM,2065,2065,0.507,0.352
EPMO,SPIM,2232,2232,0.357,0.324
EPMO,SPIM,1673,1673,0.347,0.307
EPMO,SPIM,1993,1993,0.383,0.457
EPMO,SPIM,1551,1551,0.385,0.299
EPMO,SPIM,1588,1588,0.580,0.499
EPMO,SPIM,2004,2004,0.665,0.311
EPMO,SPIM,1929,1929,0.443,0.523
EPMO,SPIM,1662,1662,0.460,0.325
EPMO,SPIM,1545,1545,0.319,0.314
EPMO,SPIM,2001,2001,0.331,0.306
EPMO,SPIM,1917,1917,0.375,0.307
EPMO,SPIM,1978,1978,0.559,0.511
EPMO,SPIM,1971,1971,0.577,0.336
EPMO,SPIM,1966,1966,0.348,0.322
EPMO,SPIM,1910,1910,0.351,0.331
EPMO,SPIM,2108,2108,0.412,0.331
EPMO,SPIM,2071,2071,0.411,0.408
EPMO,SPIM,1621,1621,0.387,0.346
EPMO,SPIM,1960,1960,0.507,0.380
EPMO,SPIM,1857,1857,0.302,0.286
EPMO,SPIM,2065,2065,0.334,0.483
EPMO,SPIM,2062,2062,0.637,0.394
EPMO,SPIM,2023,2023,0.402,0.334
EPMO,SPIM,1773,1773,0.372,0.363
EPMO,SPIM,2085,2085,0.366,0.521
EPMO,SPIM,2194,2194,0.355,0.457
EPMO,SPIM,1619,1619,0.369,0.323
EPMO,SPIM,2067,2067,0.366,0.301
EPMO,SPIM,2020,2020,0.372,0.508
EPMO,SPIM,2092,2092,0.413,0.320
EPMO,SPIM,2103,2103,0.357,0.302
EPMO,SPIM,2073,2073,0.331,0.369
EPMO,SPIM,1750,1750,0.467,0.405
EPMO,SPIM,1503,1503,0.588,0.365
EPMO,SPIM,2032,2032,0.340,0.291
EPMO,SPIM,1672,1672,0.358,0.325
EPMO,SPIM,2168,2168,0.348,0.476
EPMO,SPIM,2124,2124,0.345,0.341
EPMO,SPIM,1915,1915,0.397,0.334
EPMO,SPIM,1721,1721,0.492,0.470
EPMO,SPIM,2185,2185,0.464,0.341
EPMO,SPIM,1964,1964,0.416,0.336
EPMO,SPIM,1965,1965,0.440,0.389
EPMO,SPIM,2076,2076,0.361,0.310
EPMO,SPIM,2026,2026,0.505,0.340
EPMO,SPIM,2192,2192,0.665,0.522
EPMO,SPIM,1936,1936,0.679,0.492
EPMO,SPIM,1786,1786,0.574,0.413
EPMO,SPIM,1853,1853,0.463,0.384
EPMO,SPIM,1989,1989,0.397,0.328
EPMO,SPIM,2002,2002,0.344,0.311
EPMO,SPIM,2111,2111,0.384,0.380
EPMO,SPIM,1932,1932,0.432,0.316
EPMO,SPIM,2019,2019,0.380,0.295
EPMO,SPIM,1954,1954,0.336,0.358
EPMO,SPIM,1987,1987,0.357,0.315
EPMO,SPIM,2184,2184,0.476,0.453
EPMO,SPIM,2080,2080,0.509,0.308
EPMO,SPIM,2063,2063,0.381,0.313
EPMO,SPIM,2271,2271,0.332,0.305
EPMO,SPIM,2031,2031,0.537,0.441
EPMO,SPIM,2124,2124,0.690,0.648
EPMO,SPIM,1990,1990,0.833,0.634
EPMO,SPIM,1805,1805,0.476,0.355
EPMO,SPIM,1928,1928,0.803,0.534
EPMO,SPIM,1941,1941,0.493,0.440
EPMO,SPIM,2069,2069,0.623,0.496
EPMO,SPIM,2261,2261,0.764,0.621
EPMO,SPIM,2109,2109,0.585,0.385
EPMO,SPIM,2031,2031,0.398,0.313
EPMO,SPIM,2111,2111,0.406,0.395
EPMO,SPIM,1981,1981,0.466,0.385
EPMO,SPIM,1915,1915,0.373,0.294
EPMO,SPIM,1341,1341,0.359,0.346
EPMO,SPIM,1573,1573,0.384,0.329
EPMO,SPIM,1942,1942,0.691,0.539
EPMO,SPIM,2018,2018,0.427,0.287
EPMO,SPIM,1907,1907,0.376,0.329
EPMO,SPIM,2088,2088,0.513,0.368
EPMO,SPIM,2165,2165,0.307,0.284
EPMO,SPIM,1966,1966,0.319,0.283
EPMO,SPIM,1983,1983,0.403,0.461
EPMO,SPIM,1813,1813,0.538,0.433
EPMO,SPIM,2042,2042,0.591,0.349
EPMO,SPIM,2029,2029,0.396,0.431
EPMO,SPIM,1541,1541,0.584,0.379
EPMO,SPIM,2081,2081,0.810,0.390
EPMO,SPIM,2100,2100,0.438,0.321
EPMO,SPIM,2100,2100,0.354,0.328
EPMO,SPIM,2090,2090,0.554,0.404
EPMO,SPIM,1712,1712,0.373,0.338
EPMO,SPIM,1897,1897,0.347,0.410
EPMO,SPIM,2041,2041,0.496,0.375
EPMO,SPIM,2188,2188,0.328,0.295
EPMO,SPIM,2014,2014,0.375,0.294
EPMO,SPIM,2020,2020,0.356,0.338
EPMO,SPIM,2208,2208,0.405,0.524
EPMO,SPIM,2030,2030,0.464,0.383
EPMO,SPIM,1738,1738,0.383,0.318
EPMO,SPIM,2013,2013,0.406,0.331
EPMO,SPIM,2072,2072,0.674,0.367
EPMO,SPIM,2022,2022,0.370,0.311
EPMO,SPIM,2001,2001,0.367,0.391
EPMO,SPIM,2055,2055,0.415,0.308
EPMO,SPIM,2026,2026,0.594,0.396
EPMO,SPIM,1555,1555,0.470,0.328
EPMO,SPIM,1911,1911,0.368,0.321
EPMO,SPIM,2206,2206,0.679,0.478
EPMO,SPIM,2000,2000,0.403,0.313
EPMO,SPIM,1952,1952,0.349,0.306
EPMO,SPIM,2069,2069,0.326,0.355
EPMO,SPIM,2184,2184,0.556,0.463
EPMO,SPIM,1375,1375,0.359,0.312
EPMO,SPIM,2017,2017,0.339,0.330
EPMO,SPIM,2076,2076,0.376,0.298
EPMO,SPIM,2057,2057,0.459,0.364
EPMO,SPIM,2157,2157,0.736,0.521
EPMO,SPIM,1718,1718,0.435,0.349
EPMO,SPIM,1992,1992,0.382,0.369
EPMO,SPIM,1924,1924,0.453,0.323
EPMO,SPIM,1404,1404,0.694,0.363
EPMO,SPIM,2030,2030,0.300,0.288
EPMO,SPIM,1828,1828,0.343,0.299
EPMO,SPIM,1626,1626,0.435,0.399
EPMO,SPIM,1892,1892,0.625,0.346
EPMO,SPIM,1847,1847,0.311,0.370
EPMO,SPIM,1961,1961,0.381,0.326
EPMO,SPIM,1943,1943,0.372,0.334
EPMO,SPIM,2123,2123,0.394,0.306
EPMO,SPIM,2181,2181,0.330,0.287
EPMO,SPIM,2150,2150,0.328,0.334
EPMO,SPIM,1975,1975,0.432,0.334
EPMO,SPIM,2247,2247,0.364,0.284
EPMO,SPIM,2138,2138,0.347,0.335
EPMO,SPIM,2041,2041,0.379,0.304
EPMO,SPIM,2149,2149,0.325,0.312
EPMO,SPIM,1837,1837,0.383,0.440
EPMO,SPIM,1937,1937,0.512,0.328
EPMO,SPIM,1327,1327,0.328,0.387
EPMO,SPIM,1645,1645,0.420,0.312
EPMO,SPIM,2054,2054,0.414,0.354
EPMO,SPIM,2107,2107,0.726,0.628
EPMO,SPIM,1503,1503,0.529,0.351
EPMO,SPIM,2033,2033,0.388,0.368
EPMO,SPIM,1512,1512,0.556,0.321
EPMO,SPIM,1928,1928,0.318,0.330
EPMO,SPIM,2035,2035,0.330,0.301
EPMO,SPIM,2083,2083,0.335,0.298
EPMO,SPIM,1442,1442,0.492,0.516
EPMO,SPIM,2196,2196,0.440,0.346
EPMO,SPIM,1414,1414,0.322,0.308
EPMO,SPIM,1767,1767,0.354,0.311
EPMO,SPIM,1552,1552,0.338,0.394
EPMO,SPIM,2162,2162,0.568,0.333
EPMO,SPIM,1740,1740,0.330,0.307
EPMO,SPIM,2055,2055,0.350,0.291
EPMO,SPIM,2045,2045,0.571,0.364
EPMO,SPIM,2035,2035,0.369,0.347
EPMO,SPIM,2270,2270,0.388,0.318
EPMO,SPIM,2100,2100,0.338,0.297
EPMO,SPIM,1505,1505,0.352,0.435
EPMO,SPIM,1768,1768,0.415,0.428
EPMO,SPIM,2001,2001,0.441,0.305
EPMO,SPIM,1829,1829,0.396,0.475
EPMO,SPIM,2060,2060,0.370,0.379
EPMO,SPIM,2077,2077,0.550,0.357
EPMO,SPIM,1453,1453,0.521,0.308
EPMO,SPIM,2027,2027,0.355,0.333
EPMO,SPIM,2235,2235,0.345,0.298
EPMO,SPIM,1685,1685,0.442,0.310
EPMO,SPIM,1826,1826,0.340,0.302
EPMO,SPIM,2035,2035,0.655,0.389
EPMO,SPIM,2131,2131,0.322,0.297
EPMO,SPIM,1370,1370,0.314,0.299
EPMO,SPIM,1471,1471,0.368,0.301
EPMO,SPIM,1448,1448,0.336,0.332
EPMO,SPIM,2058,2058,0.370,0.360
EPMO,SPIM,2191,2191,0.663,0.349
EPMO,SPIM,2015,2015,0.411,0.331
EPMO,SPIM,1384,1384,0.530,0.334
EPMO,SPIM,2005,2005,0.676,0.346
EPMO,SPIM,1378,1378,0.412,0.307
EPMO,SPIM,2171,2171,0.383,0.339
EPMO,SPIM,1696,1696,0.370,0.459
EPMO,SPIM,1888,1888,0.337,0.292
EPMO,SPIM,1963,1963,0.359,0.313
EPMO,SPIM,2075,2075,0.395,0.404
EPMO,SPIM,1694,1694,0.415,0.332
EPMO,SPIM,1820,1820,0.504,0.340
EPMO,SPIM,2052,2052,0.351,0.310
EPMO,SPIM,1939,1939,0.339,0.306
EPMO,SPIM,1792,1792,0.389,0.328
EPMO,SPIM,1971,1971,0.617,0.502
EPMO,SPIM,1716,1716,0.479,0.331
EPMO,SPIM,1968,1968,0.695,0.510
EPMO,SPIM,2015,2015,0.419,0.337
EPMO,SPIM,2009,2009,0.503,0.374
EPMO,SPIM,2009,2009,0.337,0.328
EPMO,SPIM,1878,1878,0.392,0.324
EPMO,SPIM,2239,2239,0.330,0.358
EPMO,SPIM,1619,1619,0.556,0.550
EPMO,SPIM,1994,1994,0.419,0.308
EPMO,SPIM,1709,1709,0.369,0.304
EPMO,SPIM,1394,1394,0.319,0.315
EPMO,SPIM,1458,1458,0.559,0.481
EPMO,SPIM,2037,2037,0.450,0.326
EPMO,SPIM,1962,1962,0.386,0.304
EPMO,SPIM,2044,2044,0.371,0.387
EPMO,SPIM,2090,2090,0.710,0.509
EPMO,SPIM,2109,2109,0.343,0.294
EPMO,SPIM,2045,2045,0.369,0.334
EPMO,SPIM,2062,2062,0.371,0.379
EPMO,SPIM,2002,2002,0.494,0.319
EPMO,SPIM,1440,1440,0.371,0.302
EPMO,SPIM,2076,2076,0.453,0.378
EPMO,SPIM,1401,1401,0.334,0.286
EPMO,SPIM,1684,1684,0.684,0.495
EPMO,SPIM,1964,1964,0.358,0.337
EPMO,SPIM,2059,2059,0.365,0.313
EPMO,SPIM,1754,1754,0.336,0.308
EPMO,SPIM,2025,2025,0.389,0.328
EPMO,SPIM,1474,1474,0.440,0.470
EPMO,SPIM,2112,2112,0.425,0.448
EPMO,SPIM,2104,2104,0.400,0.304
EPMO,SPIM,1984,1984,0.596,0.457
EPMO,SPIM,2003,2003,0.462,0.333
EPMO,SPIM,2124,2124,0.344,0.346
EPMO,SPIM,1842,1842,0.352,0.307
EPMO,SPIM,1947,1947,0.472,0.447
EPMO,SPIM,2033,2033,0.373,0.330
EPMO,SPIM,2070,2070,0.357,0.324
EPMO,SPIM,2028,2028,0.341,0.290
EPMO,SPIM,1344,1344,0.545,0.526
EPMO,SPIM,1958,1958,0.511,0.422
EPMO,SPIM,2115,2115,0.358,0.297
EPMO,SPIM,2044,2044,0.299,0.280
EPMO,SPIM,2045,2045,0.528,0.343
EPMO,SPIM,1991,1991,0.315,0.308
EPMO,SPIM,1919,1919,0.335,0.280
EPMO,SPIM,2029,2029,0.330,0.316
EPMO,SPIM,2065,2065,0.397,0.345
EPMO,SPIM,1966,1966,0.454,0.359
EPMO,SPIM,1803,1803,0.309,0.290
EPMO,SPIM,1404,1404,0.349,0.321
EPMO,SPIM,1369,1369,0.321,0.287
EPMO,SPIM,2089,2089,0.506,0.311
EPMO,SPIM,2113,2113,0.400,0.307
EPMO,SPIM,2041,2041,0.325,0.316
EPMO,SPIM,2145,2145,0.387,0.412
EPMO,SPIM,1982,1982,0.534,0.562
EPMO,SPIM,1918,1918,0.554,0.295
EPMO,SPIM,1511,1511,0.357,0.298
EPMO,SPIM,2100,2100,0.377,0.340
EPMO,SPIM,2009,2009,0.519,0.425
EPMO,SPIM,2098,2098,0.331,0.303
EPMO,SPIM,2021,2021,0.389,0.316
EPMO,SPIM,1453,1453,0.340,0.475
EPMO,SPIM,1762,1762,0.399,0.305
EPMO,SPIM,2005,2005,0.374,0.305
EPMO,SPIM,2009,2009,0.341,0.329
EPMO,SPIM,1543,1543,0.349,0.386
EPMO,SPIM,1974,1974,0.489,0.343
EPMO,SPIM,2296,2296,0.367,0.320
EPMO,SPIM,1993,1993,0.340,0.302
EPMO,SPIM,2037,2037,0.729,0.451
EPMO,SPIM,1433,1433,0.375,0.301
EPMO,SPIM,2300,2300,0.329,0.309
EPMO,SPIM,2013,2013,0.327,0.461
EPMO,SPIM,1687,1687,0.831,0.618
EPMO,SPIM,1715,1715,0.648,0.391
EPMO,SPIM,2161,2161,0.332,0.313
EPMO,SPIM,2075,2075,0.436,0.375
EPMO,SPIM,1582,1582,0.428,0.330
EPMO,SPIM,1771,1771,0.346,0.301
EPMO,SPIM,1539,1539,0.369,0.312
EPMO,SPIM,1891,1891,0.636,0.542
EPMO,SPIM,1493,1493,0.539,0.352
EPMO,SPIM,1932,1932,0.378,0.307
EPMO,SPIM,1962,1962,0.470,0.475
EPMO,SPIM,1968,1968,0.507,0.435
EPMO,SPIM,1809,1809,0.404,0.318
EPMO,SPIM,2014,2014,0.311,0.289
EPMO,SPIM,1983,1983,0.356,0.343
EPMO,SPIM,2059,2059,0.518,0.472
EPMO,SPIM,2158,2158,0.400,0.318
EPMO,SPIM,1956,1956,0.362,0.329
EPMO,SPIM,2081,2081,0.571,0.656
EPMO,SPIM,1904,1904,0.585,0.395
EPMO,SPIM,1734,1734,0.607,0.372
EPMO,SPIM,2035,2035,0.558,0.354
EPMO,SPIM,2097,2097,0.363,0.304
EPMO,SPIM,1748,1748,0.411,0.386
EPMO,SPIM,1956,1956,0.338,0.326
EPMO,SPIM,2107,2107,0.597,0.361
EPMO,SPIM,2167,2167,0.435,0.393
EPMO,SPIM,1747,1747,0.478,0.430
EPMO,SPIM,1793,1793,0.357,0.506
EPMO,SPIM,2127,2127,0.345,0.313
EPMO,SPIM,2014,2014,0.354,0.369
EPMO,SPIM,2044,2044,0.531,0.313
EPMO,SPIM,1490,1490,0.983,0.555
EPMO,SPIM,2222,2222,0.492,0.445
EPMO,SPIM,1967,1967,0.367,0.309
EPMO,SPIM,2058,2058,0.546,0.506
EPMO,SPIM,1396,1396,0.444,0.459
EPMO,SPIM,2083,2083,0.546,0.311
EPMO,SPIM,1687,1687,0.332,0.300
EPMO,SPIM,2015,2015,0.375,0.289
EPMO,SPIM,2224,2224,0.481,0.416
EPMO,SPIM,1758,1758,0.387,0.328
EPMO,SPIM,1470,1470,0.455,0.324
EPMO,SPIM,1936,1936,0.415,0.338
EPMO,SPIM,1781,1781,0.438,0.304
EPMO,SPIM,1901,1901,0.462,0.347
EPMO,SPIM,2190,2190,0.725,0.423
EPMO,SPIM,1908,1908,0.362,0.314
EPMO,SPIM,1879,1879,0.309,0.287
EPMO,SPIM,1864,1864,0.406,0.329
EPMO,SPIM,1961,1961,0.545,0.352
EPMO,SPIM,2083,2083,0.508,0.515
EPMO,SPIM,2126,2126,0.579,0.327
EPMO,SPIM,2053,2053,0.538,0.337
EPMO,SPIM,1717,1717,0.384,0.477
EPMO,SPIM,2063,2063,0.337,0.292
EPMO,SPIM,2140,2140,0.318,0.311
EPMO,SPIM,2156,2156,0.519,0.419
EPMO,SPIM,2085,2085,0.519,0.312
EPMO,SPIM,2025,2025,0.600,0.387
EPMO,SPIM,1983,1983,0.657,0.337
EPMO,SPIM,2152,2152,0.346,0.296
EPMO,SPIM,2067,2067,0.418,0.478
EPMO,SPIM,1738,1738,0.372,0.322
EPMO,SPIM,1958,1958,0.444,0.315
EPMO,SPIM,1500,1500,0.312,0.295
EPMO,SPIM,2172,2172,0.383,0.291
EPMO,SPIM,1979,1979,0.412,0.321
EPMO,SPIM,2142,2142,0.454,0.341
EPMO,SPIM,1803,1803,0.334,0.292
EPMO,SPIM,1977,1977,0.628,0.501
EPMO,SPIM,1763,1763,0.606,0.543
EPMO,SPIM,2077,2077,0.396,0.338
EPMO,SPIM,1480,1480,0.364,0.300
EPMO,SPIM,2049,2049,0.468,0.394
EPMO,SPIM,1879,1879,0.543,0.307
EPMO,SPIM,1643,1643,0.434,0.313
EPMO,SPIM,1338,1338,0.312,0.283
EPMO,SPIM,2020,2020,0.704,0.597
EPMO,SPIM,1883,1883,0.498,0.329
EPMO,SPIM,1596,1596,0.401,0.384
EPMO,SPIM,1977,1977,0.364,0.315
EPMO,SPIM,2041,2041,0.820,0.537
EPMO,SPIM,2103,2103,0.494,0.326
EPMO,SPIM,2083,2083,0.372,0.324
EPMO,SPIM,1762,1762,0.427,0.441
EPMO,SPIM,1397,1397,0.515,0.302
EPMO,SPIM,2009,2009,0.678,0.479
EPMO,SPIM,1676,1676,0.400,0.322
