Origin,Destination,Total_time1,Total_time2,Exec_time1,Exec_time2
EIDW,SVMI,1947,1947,0.833,0.577
EIDW,SVMI,2118,2118,0.445,0.299
EIDW,SVMI,2169,2169,0.346,0.435
EIDW,SVMI,1487,1487,0.354,0.298
EIDW,SVMI,1342,1342,0.640,0.547
EIDW,SVMI,1255,1255,0.601,0.345
EIDW,SVMI,1749,1749,0.592,0.478
EIDW,SVMI,2167,2167,0.493,0.322
EIDW,SVMI,1727,1727,0.340,0.287
EIDW,SVMI,1988,1988,0.613,0.337
EIDW,SVMI,1538,1538,0.310,0.282
EIDW,SVMI,2127,2127,0.339,0.347
EIDW,SVMI,2010,2010,0.445,0.321
EIDW,SVMI,1828,1828,0.342,0.294
EIDW,SVMI,1944,1944,0.480,0.319
EIDW,SVMI,1643,1643,0.470,0.300
EIDW,SVMI,1292,1292,0.334,0.295
EIDW,SVMI,2103,2103,0.427,0.320
EIDW,SVMI,1372,1372,0.403,0.308
EIDW,SVMI,1898,1898,0.314,0.415
EIDW,SVMI,2163,2163,0.567,0.318
EIDW,SVMI,1553,1553,0.338,0.319
EIDW,SVMI,2002,2002,0.364,0.409
EIDW,SVMI,1826,1826,0.443,0.327
EIDW,SVMI,1971,1971,0.652,0.423
EIDW,SVMI,1346,1346,0.621,0.495
EIDW,SVMI,1435,1435,0.404,0.423
EIDW,SVMI,1918,1918,0.362,0.296
EIDW,SVMI,2050,2050,0.467,0.474
EIDW,SVMI,1818,1818,0.818,0.594
EIDW,SVMI,1874,1874,0.436,0.333
EIDW,SVMI,2090,2090,0.576,0.369
EIDW,SVMI,1498,1498,0.380,0.292
EIDW,SVMI,1942,1942,0.352,0.313
EIDW,SVMI,2207,2207,0.465,0.328
EIDW,SVMI,2092,2092,0.343,0.315
EIDW,SVMI,1608,1608,0.341,0.418
EIDW,SVMI,1279,1279,0.694,0.410
EIDW,SVMI,2204,2204,0.405,0.300
EIDW,SVMI,1503,1503,0.504,0.339
EIDW,SVMI,2254,2254,0.371,0.333
EIDW,SVMI,2122,2122,0.332,0.306
EIDW,SVMI,2224,2224,0.603,0.338
EIDW,SVMI,1953,1953,0.357,0.292
EIDW,SVMI,2128,2128,0.347,0.488
EIDW,SVMI,2134,2134,0.453,0.326
EIDW,SVMI,2106,2106,0.402,0.323
EIDW,SVMI,2098,2098,0.567,0.431
EIDW,SVMI,2059,2059,0.500,0.488
EIDW,SVMI,2129,2129,0.370,0.291
EIDW,SVMI,1961,1961,0.401,0.295
EIDW,SVMI,1637,1637,0.499,0.511
EIDW,SVMI,2174,2174,0.734,0.515
EIDW,SVMI,1256,1256,0.667,0.510
EIDW,SVMI,2154,2154,0.701,0.660
EIDW,SVMI,1606,1606,0.767,0.511
EIDW,SVMI,1678,1678,0.821,0.628
EIDW,SVMI,2111,2111,0.835,0.613
EIDW,SVMI,1713,1713,0.827,0.720
EIDW,SVMI,1628,1628,0.869,0.600
EIDW,SVMI,2164,2164,0.791,0.537
EIDW,SVMI,1918,1918,0.673,0.515
EIDW,SVMI,2164,2164,0.480,0.314
EIDW,SVMI,1371,1371,0.835,0.527
EIDW,SVMI,1924,1924,0.458,0.295
EIDW,SVMI,2077,2077,0.333,0.318
EIDW,SVMI,2262,2262,0.527,0.406
EIDW,SVMI,1982,1982,0.396,0.300
EIDW,SVMI,2377,2377,0.357,0.366
EIDW,SVMI,1611,1611,0.478,0.300
EIDW,SVMI,2102,2102,0.399,0.325
EIDW,SVMI,1952,1952,0.322,0.418
EIDW,SVMI,1642,1642,0.775,0.483
EIDW,SVMI,2042,2042,0.620,0.520
EIDW,SVMI,1930,1930,0.439,0.305
EIDW,SVMI,2003,2003,0.338,0.368
EIDW,SVMI,1424,1424,0.591,0.458
EIDW,SVMI,1640,1640,0.758,0.334
EIDW,SVMI,1373,1373,0.429,0.305
EIDW,SVMI,2183,2183,0.420,0.380
EIDW,SVMI,1617,1617,0.385,0.293
EIDW,SVMI,1520,1520,0.418,0.504
EIDW,SVMI,2148,2148,0.479,0.303
EIDW,SVMI,2193,2193,0.337,0.318
EIDW,SVMI,1416,1416,0.455,0.461
EIDW,SVMI,1360,1360,0.393,0.336
EIDW,SVMI,1978,1978,0.419,0.333
EIDW,SVMI,1260,1260,0.505,0.350
EIDW,SVMI,2059,2059,0.696,0.355
EIDW,SVMI,2168,2168,0.329,0.483
EIDW,SVMI,2091,2091,0.815,0.932
EIDW,SVMI,2253,2253,0.495,0.325
EIDW,SVMI,1934,1934,0.359,0.352
EIDW,SVMI,1422,1422,0.642,0.396
EIDW,SVMI,1316,1316,0.540,0.395
EIDW,SVMI,2123,2123,0.889,0.590
EIDW,SVMI,1516,1516,0.442,0.341
EIDW,SVMI,1231,1231,0.320,0.289
EIDW,SVMI,1744,1744,0.419,0.501
EIDW,SVMI,2009,2009,0.469,0.323
EIDW,SVMI,1602,1602,0.414,0.471
EIDW,SVMI,1396,1396,0.593,0.344
EIDW,SVMI,2187,2187,0.566,0.322
EIDW,SVMI,2167,2167,0.568,0.323
EIDW,SVMI,1989,1989,0.620,0.437
EIDW,SVMI,2307,2307,0.580,0.375
EIDW,SVMI,1952,1952,0.787,0.573
EIDW,SVMI,1367,1367,0.418,0.301
EIDW,SVMI,2012,2012,0.541,0.334
EIDW,SVMI,2054,2054,0.463,0.291
EIDW,SVMI,2146,2146,0.357,0.418
EIDW,SVMI,1302,1302,0.581,0.386
EIDW,SVMI,2071,2071,0.465,0.320
EIDW,SVMI,1957,1957,0.426,0.340
EIDW,SVMI,1599,1599,0.324,0.335
EIDW,SVMI,1492,1492,0.449,0.302
EIDW,SVMI,2112,2112,0.382,0.367
EIDW,SVMI,1949,1949,0.436,0.483
EIDW,SVMI,1490,1490,0.511,0.305
EIDW,SVMI,2075,2075,0.329,0.284
EIDW,SVMI,1275,1275,0.499,0.329
EIDW,SVMI,2075,2075,0.464,0.297
EIDW,SVMI,1910,1910,0.321,0.301
EIDW,SVMI,2270,2270,0.708,0.600
EIDW,SVMI,2069,2069,0.453,0.320
EIDW,SVMI,2139,2139,0.388,0.425
EIDW,SVMI,1799,1799,0.499,0.354
EIDW,SVMI,1964,1964,0.580,0.444
EIDW,SVMI,1664,1664,0.871,0.386
EIDW,SVMI,1316,1316,0.481,0.309
EIDW,SVMI,2055,2055,0.432,0.569
EIDW,SVMI,2221,2221,0.754,0.321
EIDW,SVMI,1667,1667,0.415,0.297
EIDW,SVMI,2019,2019,0.387,0.284
EIDW,SVMI,1994,1994,0.377,0.313
EIDW,SVMI,2044,2044,0.529,0.462
EIDW,SVMI,2018,2018,0.567,0.330
EIDW,SVMI,1445,1445,0.352,0.461
EIDW,SVMI,2306,2306,0.709,0.470
EIDW,SVMI,2036,2036,0.453,0.299
EIDW,SVMI,2177,2177,0.403,0.323
EIDW,SVMI,1318,1318,0.341,0.334
EIDW,SVMI,2303,2303,0.636,0.325
EIDW,SVMI,1943,1943,0.478,0.331
EIDW,SVMI,1232,1232,0.535,0.505
EIDW,SVMI,2240,2240,0.585,0.321
EIDW,SVMI,2058,2058,0.346,0.365
EIDW,SVMI,2042,2042,0.739,0.602
EIDW,SVMI,2089,2089,0.483,0.328
EIDW,SVMI,1981,1981,0.556,0.497
EIDW,SVMI,1660,1660,0.447,0.294
EIDW,SVMI,1363,1363,0.333,0.313
EIDW,SVMI,1832,1832,0.449,0.290
EIDW,SVMI,1990,1990,0.324,0.308
EIDW,SVMI,1645,1645,0.383,0.337
EIDW,SVMI,2071,2071,0.479,0.302
EIDW,SVMI,1567,1567,0.387,0.293
EIDW,SVMI,2234,2234,0.650,0.382
EIDW,SVMI,1803,1803,0.753,0.360
EIDW,SVMI,1302,1302,0.390,0.371
EIDW,SVMI,1578,1578,0.564,0.301
EIDW,SVMI,1980,1980,0.321,0.378
EIDW,SVMI,2028,2028,0.711,0.524
EIDW,SVMI,1684,1684,0.398,0.314
EIDW,SVMI,1913,1913,0.324,0.366
EIDW,SVMI,1974,1974,0.704,0.351
EIDW,SVMI,1400,1400,0.490,0.341
EIDW,SVMI,2041,2041,0.579,0.534
EIDW,SVMI,1900,1900,0.362,0.318
EIDW,SVMI,2147,2147,0.292,0.277
EIDW,SVMI,2052,2052,0.760,0.487
EIDW,SVMI,2049,2049,0.791,0.459
EIDW,SVMI,2057,2057,0.477,0.321
EIDW,SVMI,2171,2171,0.441,0.296
EIDW,SVMI,1948,1948,0.438,0.296
EIDW,SVMI,2019,2019,0.468,0.293
EIDW,SVMI,1526,1526,0.441,0.284
EIDW,SVMI,1515,1515,0.324,0.297
EIDW,SVMI,2091,2091,0.769,0.538
EIDW,SVMI,1634,1634,0.448,0.336
EIDW,SVMI,1350,1350,0.532,0.507
EIDW,SVMI,2188,2188,0.506,0.324
EIDW,SVMI,1803,1803,0.312,0.283
EIDW,SVMI,1882,1882,0.575,0.554
EIDW,SVMI,2083,2083,0.591,0.348
EIDW,SVMI,1338,1338,0.580,0.614
EIDW,SVMI,1403,1403,0.600,0.332
EIDW,SVMI,2184,2184,0.386,0.313
EIDW,SVMI,2150,2150,0.785,0.572
EIDW,SVMI,2188,2188,0.433,0.301
EIDW,SVMI,2042,2042,0.422,0.304
EIDW,SVMI,1345,1345,0.362,0.382
EIDW,SVMI,2243,2243,0.432,0.310
EIDW,SVMI,1799,1799,0.480,0.304
EIDW,SVMI,1533,1533,0.753,0.496
EIDW,SVMI,1696,1696,0.384,0.281
EIDW,SVMI,1725,1725,0.359,0.371
EIDW,SVMI,2156,2156,0.535,0.387
EIDW,SVMI,2053,2053,0.577,0.366
EIDW,SVMI,2116,2116,0.474,0.339
EIDW,SVMI,1322,1322,0.371,0.300
EIDW,SVMI,2027,2027,0.775,0.551
EIDW,SVMI,2047,2047,0.381,0.329
EIDW,SVMI,1313,1313,0.627,0.526
EIDW,SVMI,1624,1624,0.444,0.301
EIDW,SVMI,2193,2193,0.338,0.465
EIDW,SVMI,1344,1344,0.676,0.347
EIDW,SVMI,1665,1665,0.520,0.461
EIDW,SVMI,2204,2204,0.957,0.548
EIDW,SVMI,2065,2065,0.354,0.337
EIDW,SVMI,1434,1434,0.318,0.288
EIDW,SVMI,1258,1258,0.654,0.384
EIDW,SVMI,1346,1346,0.420,0.410
EIDW,SVMI,1981,1981,0.589,0.471
EIDW,SVMI,1264,1264,0.379,0.292
EIDW,SVMI,1610,1610,0.350,0.309
EIDW,SVMI,1996,1996,0.526,0.506
EIDW,SVMI,1642,1642,0.464,0.297
EIDW,SVMI,2055,2055,0.644,0.477
EIDW,SVMI,1937,1937,0.490,0.356
EIDW,SVMI,2070,2070,0.359,0.306
EIDW,SVMI,2171,2171,0.473,0.425
EIDW,SVMI,1634,1634,0.425,0.286
EIDW,SVMI,1677,1677,0.362,0.292
EIDW,SVMI,1773,1773,0.394,0.302
EIDW,SVMI,2062,2062,0.470,0.570
EIDW,SVMI,1627,1627,0.908,0.641
EIDW,SVMI,1988,1988,0.664,0.357
EIDW,SVMI,1487,1487,0.633,0.404
EIDW,SVMI,1370,1370,0.411,0.291
EIDW,SVMI,1913,1913,0.459,0.316
EIDW,SVMI,1374,1374,0.629,0.332
EIDW,SVMI,1585,1585,0.395,0.297
EIDW,SVMI,1994,1994,0.419,0.355
EIDW,SVMI,1245,1245,0.715,0.509
EIDW,SVMI,2433,2433,0.547,0.489
EIDW,SVMI,2110,2110,0.891,0.492
EIDW,SVMI,2019,2019,0.388,0.286
EIDW,SVMI,1978,1978,0.380,0.463
EIDW,SVMI,2078,2078,0.496,0.318
EIDW,SVMI,2026,2026,0.520,0.347
EIDW,SVMI,1346,1346,0.483,0.291
EIDW,SVMI,1393,1393,0.325,0.319
EIDW,SVMI,1972,1972,0.355,0.311
EIDW,SVMI,1358,1358,0.416,0.312
EIDW,SVMI,1958,1958,0.427,0.302
EIDW,SVMI,2173,2173,0.513,0.519
EIDW,SVMI,2173,2173,0.430,0.297
EIDW,SVMI,2104,2104,0.359,0.307
EIDW,SVMI,2056,2056,0.667,0.394
EIDW,SVMI,1552,1552,0.786,0.592
EIDW,SVMI,1898,1898,0.479,0.334
EIDW,SVMI,2134,2134,0.875,0.678
EIDW,SVMI,2017,2017,0.616,0.345
EIDW,SVMI,1370,1370,0.503,0.360
EIDW,SVMI,2112,2112,0.666,0.337
EIDW,SVMI,2030,2030,1.063,0.633
EIDW,SVMI,2016,2016,0.501,0.332
EIDW,SVMI,1330,1330,0.518,0.322
EIDW,SVMI,1316,1316,0.666,0.518
EIDW,SVMI,2029,2029,0.373,0.326
EIDW,SVMI,1552,1552,0.781,0.489
EIDW,SVMI,2086,2086,0.416,0.330
EIDW,SVMI,2129,2129,0.615,0.571
EIDW,SVMI,2078,2078,0.485,0.299
EIDW,SVMI,2077,2077,0.333,0.334
EIDW,SVMI,2080,2080,0.379,0.277
EIDW,SVMI,2111,2111,0.301,0.333
EIDW,SVMI,1585,1585,0.389,0.497
EIDW,SVMI,1685,1685,0.436,0.288
EIDW,SVMI,1878,1878,0.374,0.320
EIDW,SVMI,1795,1795,0.382,0.535
EIDW,SVMI,2036,2036,0.547,0.339
EIDW,SVMI,2033,2033,0.479,0.375
EIDW,SVMI,1426,1426,0.553,0.306
EIDW,SVMI,2042,2042,0.425,0.348
EIDW,SVMI,1734,1734,0.359,0.305
EIDW,SVMI,1775,1775,0.657,0.431
EIDW,SVMI,1959,1959,0.548,0.329
EIDW,SVMI,1652,1652,0.484,0.328
EIDW,SVMI,1264,1264,0.411,0.303
EIDW,SVMI,2113,2113,0.357,0.314
EIDW,SVMI,1269,1269,0.473,0.438
EIDW,SVMI,1399,1399,0.499,0.353
EIDW,SVMI,2134,2134,0.403,0.339
EIDW,SVMI,1269,1269,0.531,0.323
EIDW,SVMI,1830,1830,0.461,0.340
EIDW,SVMI,1642,1642,0.431,0.492
EIDW,SVMI,1947,1947,0.635,0.324
EIDW,SVMI,1301,1301,0.340,0.301
EIDW,SVMI,1611,1611,0.568,0.516
EIDW,SVMI,2281,2281,0.421,0.305
EIDW,SVMI,1946,1946,0.342,0.295
EIDW,SVMI,1784,1784,0.343,0.305
EIDW,SVMI,2048,2048,0.608,0.342
EIDW,SVMI,2096,2096,0.442,0.323
EIDW,SVMI,2024,2024,0.357,0.318
EIDW,SVMI,2034,2034,0.662,0.441
EIDW,SVMI,1818,1818,0.423,0.294
EIDW,SVMI,1286,1286,0.464,0.347
EIDW,SVMI,1665,1665,0.463,0.418
EIDW,SVMI,2158,2158,0.300,0.286
EIDW,SVMI,1984,1984,0.544,0.454
EIDW,SVMI,2220,2220,0.383,0.323
EIDW,SVMI,2034,2034,0.339,0.418
EIDW,SVMI,2092,2092,0.681,0.477
EIDW,SVMI,1777,1777,0.372,0.350
EIDW,SVMI,2099,2099,0.584,0.514
EIDW,SVMI,2046,2046,0.372,0.293
EIDW,SVMI,2050,2050,0.439,0.401
EIDW,SVMI,1831,1831,0.358,0.300
EIDW,SVMI,2018,2018,0.356,0.334
EIDW,SVMI,1977,1977,0.529,0.513
EIDW,SVMI,2144,2144,0.676,0.375
EIDW,SVMI,1908,1908,0.337,0.311
EIDW,SVMI,2185,2185,0.438,0.319
EIDW,SVMI,2110,2110,0.343,0.302
EIDW,SVMI,1595,1595,0.341,0.313
EIDW,SVMI,1596,1596,0.511,0.375
EIDW,SVMI,1804,1804,0.403,0.298
EIDW,SVMI,2258,2258,0.627,0.422
EIDW,SVMI,2002,2002,0.470,0.347
EIDW,SVMI,2122,2122,0.354,0.291
EIDW,SVMI,1944,1944,0.578,0.499
EIDW,SVMI,1434,1434,0.742,0.521
EIDW,SVMI,2185,2185,0.774,0.590
EIDW,SVMI,2042,2042,0.585,0.319
EIDW,SVMI,1305,1305,0.335,0.466
EIDW,SVMI,1664,1664,0.677,0.411
EIDW,SVMI,2059,2059,0.396,0.312
EIDW,SVMI,2111,2111,0.428,0.319
EIDW,SVMI,1585,1585,0.332,0.281
EIDW,SVMI,1573,1573,0.386,0.315
EIDW,SVMI,1587,1587,0.387,0.486
EIDW,SVMI,1996,1996,0.396,0.281
EIDW,SVMI,2138,2138,0.418,0.328
EIDW,SVMI,2211,2211,0.594,0.388
EIDW,SVMI,1847,1847,0.354,0.320
EIDW,SVMI,1992,1992,0.430,0.389
EIDW,SVMI,1731,1731,0.323,0.285
EIDW,SVMI,1996,1996,0.353,0.306
EIDW,SVMI,1259,1259,0.402,0.391
EIDW,SVMI,1641,1641,0.512,0.436
EIDW,SVMI,2081,2081,0.395,0.347
EIDW,SVMI,1635,1635,0.415,0.465
EIDW,SVMI,1750,1750,0.546,0.484
EIDW,SVMI,1937,1937,0.480,0.295
EIDW,SVMI,1936,1936,0.382,0.298
EIDW,SVMI,2366,2366,0.299,0.285
EIDW,SVMI,1842,1842,0.722,0.343
EIDW,SVMI,1378,1378,0.372,0.296
EIDW,SVMI,1631,1631,0.557,0.507
EIDW,SVMI,2314,2314,0.546,0.358
EIDW,SVMI,1565,1565,0.306,0.286
EIDW,SVMI,2039,2039,0.337,0.308
EIDW,SVMI,2312,2312,0.366,0.296
EIDW,SVMI,2180,2180,0.497,0.315
EIDW,SVMI,2148,2148,0.379,0.301
EIDW,SVMI,2176,2176,0.355,0.349
EIDW,SVMI,1985,1985,0.379,0.306
EIDW,SVMI,2238,2238,0.383,0.317
EIDW,SVMI,2201,2201,0.418,0.508
EIDW,SVMI,2125,2125,0.387,0.519
EIDW,SVMI,2173,2173,0.524,0.364
EIDW,SVMI,1856,1856,0.460,0.339
EIDW,SVMI,2234,2234,0.646,0.488
EIDW,SVMI,2211,2211,0.433,0.295
EIDW,SVMI,1334,1334,0.296,0.276
EIDW,SVMI,2119,2119,0.355,0.294
EIDW,SVMI,2051,2051,0.565,0.490
EIDW,SVMI,1995,1995,0.438,0.292
EIDW,SVMI,1788,1788,0.421,0.328
EIDW,SVMI,2250,2250,0.529,0.438
EIDW,SVMI,1630,1630,0.376,0.289
EIDW,SVMI,2309,2309,0.365,0.315
EIDW,SVMI,2000,2000,0.407,0.386
EIDW,SVMI,2131,2131,0.505,0.446
EIDW,SVMI,2136,2136,0.399,0.452
EIDW,SVMI,1972,1972,0.418,0.279
EIDW,SVMI,1682,1682,0.327,0.291
EIDW,SVMI,1559,1559,0.558,0.451
EIDW,SVMI,1943,1943,0.452,0.365
EIDW,SVMI,1570,1570,0.362,0.319
EIDW,SVMI,1322,1322,0.483,0.420
EIDW,SVMI,2003,2003,0.363,0.318
EIDW,SVMI,2163,2163,0.306,0.275
EIDW,SVMI,2111,2111,0.644,0.441
EIDW,SVMI,1552,1552,0.480,0.330
EIDW,SVMI,2312,2312,0.323,0.317
EIDW,SVMI,1322,1322,0.340,0.304
EIDW,SVMI,1444,1444,0.593,0.502
EIDW,SVMI,1950,1950,0.384,0.289
EIDW,SVMI,1296,1296,0.371,0.380
EIDW,SVMI,2035,2035,0.426,0.297
EIDW,SVMI,1726,1726,0.337,0.309
EIDW,SVMI,1710,1710,0.344,0.496
EIDW,SVMI,1478,1478,0.421,0.299
EIDW,SVMI,2214,2214,0.357,0.315
EIDW,SVMI,1938,1938,0.527,0.339
EIDW,SVMI,2047,2047,0.416,0.301
EIDW,SVMI,2072,2072,0.404,0.325
EIDW,SVMI,2007,2007,0.453,0.359
EIDW,SVMI,2135,2135,0.341,0.297
EIDW,SVMI,2200,2200,0.342,0.310
EIDW,SVMI,2001,2001,0.516,0.365
EIDW,SVMI,1675,1675,0.336,0.313
EIDW,SVMI,2103,2103,0.571,0.509
EIDW,SVMI,1520,1520,0.636,0.395
EIDW,SVMI,1646,1646,0.350,0.322
EIDW,SVMI,1606,1606,0.512,0.303
EIDW,SVMI,1292,1292,0.368,0.308
EIDW,SVMI,1712,1712,0.348,0.377
EIDW,SVMI,2193,2193,0.610,0.303
EIDW,SVMI,1746,1746,0.365,0.318
EIDW,SVMI,2287,2287,0.642,0.558
EIDW,SVMI,2038,2038,0.528,0.379
EIDW,SVMI,1522,1522,0.543,0.541
EIDW,SVMI,1967,1967,0.476,0.301
EIDW,SVMI,1407,1407,0.448,0.301
EIDW,SVMI,2013,2013,0.477,0.319
