Origin,Destination,Total_time1,Total_time2,Exec_time1,Exec_time2
EIDW,EBCI,1384,1384,0.304,0.271
EIDW,EBCI,848,848,0.287,0.268
EIDW,EBCI,874,874,0.470,0.285
EIDW,EBCI,776,776,0.569,0.396
EIDW,EBCI,1292,1292,0.374,0.302
EIDW,EBCI,1266,1266,0.264,0.253
EIDW,EBCI,1459,1459,0.288,0.287
EIDW,EBCI,1448,1448,0.409,0.403
EIDW,EBCI,683,683,0.278,0.261
EIDW,EBCI,1229,1229,0.317,0.301
EIDW,EBCI,1461,1461,0.334,0.355
EIDW,EBCI,659,659,0.393,0.277
EIDW,EBCI,705,705,0.299,0.289
EIDW,EBCI,718,718,0.334,0.487
EIDW,EBCI,1407,1407,0.425,0.323
EIDW,EBCI,1207,1207,0.553,0.476
EIDW,EBCI,1389,1389,0.612,0.340
EIDW,EBCI,1281,1281,0.384,0.268
EIDW,EBCI,770,770,0.346,0.300
EIDW,EBCI,782,782,0.391,0.342
EIDW,EBCI,1468,1468,0.319,0.293
EIDW,EBCI,939,939,0.481,0.453
EIDW,EBCI,696,696,0.487,0.412
EIDW,EBCI,679,679,0.320,0.295
EIDW,EBCI,1366,1366,0.318,0.300
EIDW,EBCI,985,985,0.330,0.290
EIDW,EBCI,1435,1435,0.509,0.474
EIDW,EBCI,1320,1320,0.575,0.418
EIDW,EBCI,1456,1456,0.567,0.311
EIDW,EBCI,902,902,0.334,0.306
EIDW,EBCI,1004,1004,0.291,0.264
EIDW,EBCI,1297,1297,0.572,0.449
EIDW,EBCI,1186,1186,0.367,0.302
EIDW,EBCI,1370,1370,0.340,0.327
EIDW,EBCI,1598,1598,0.289,0.265
EIDW,EBCI,891,891,0.307,0.299
EIDW,EBCI,697,697,0.503,0.525
EIDW,EBCI,1346,1346,0.350,0.274
EIDW,EBCI,1003,1003,0.484,0.428
EIDW,EBCI,1038,1038,0.384,0.301
EIDW,EBCI,928,928,0.536,0.400
EIDW,EBCI,735,735,0.312,0.257
EIDW,EBCI,1173,1173,0.297,0.279
EIDW,EBCI,614,614,0.311,0.296
EIDW,EBCI,1208,1208,0.276,0.283
EIDW,EBCI,931,931,0.394,0.495
EIDW,EBCI,1196,1196,0.460,0.343
EIDW,EBCI,1335,1335,0.276,0.256
EIDW,EBCI,1311,1311,0.329,0.307
EIDW,EBCI,690,690,0.365,0.285
EIDW,EBCI,1461,1461,0.705,0.593
EIDW,EBCI,1281,1281,0.447,0.314
EIDW,EBCI,1212,1212,0.816,0.630
EIDW,EBCI,1204,1204,0.391,0.326
EIDW,EBCI,1224,1224,0.813,0.521
EIDW,EBCI,891,891,0.724,0.410
EIDW,EBCI,1221,1221,0.404,0.420
EIDW,EBCI,1299,1299,0.409,0.268
EIDW,EBCI,932,932,0.325,0.299
EIDW,EBCI,1232,1232,0.278,0.260
EIDW,EBCI,637,637,0.312,0.316
EIDW,EBCI,1261,1261,0.343,0.470
EIDW,EBCI,920,920,0.432,0.311
EIDW,EBCI,1334,1334,0.297,0.277
EIDW,EBCI,1374,1374,0.280,0.269
EIDW,EBCI,1329,1329,0.337,0.297
EIDW,EBCI,1206,1206,0.290,0.267
EIDW,EBCI,969,969,0.522,0.486
EIDW,EBCI,896,896,0.574,0.313
EIDW,EBCI,975,975,0.277,0.260
EIDW,EBCI,1388,1388,0.324,0.353
EIDW,EBCI,1319,1319,0.401,0.439
EIDW,EBCI,1442,1442,0.491,0.444
EIDW,EBCI,1493,1493,0.347,0.277
EIDW,EBCI,931,931,0.269,0.271
EIDW,EBCI,1372,1372,0.300,0.292
EIDW,EBCI,1009,1009,0.416,0.447
EIDW,EBCI,1346,1346,0.356,0.306
EIDW,EBCI,1001,1001,0.322,0.319
EIDW,EBCI,1240,1240,0.387,0.293
EIDW,EBCI,964,964,0.320,0.322
EIDW,EBCI,1358,1358,0.390,0.325
EIDW,EBCI,1277,1277,0.359,0.282
EIDW,EBCI,1385,1385,0.367,0.301
EIDW,EBCI,1032,1032,0.356,0.354
EIDW,EBCI,903,903,0.275,0.264
EIDW,EBCI,1250,1250,0.443,0.428
EIDW,EBCI,1176,1176,0.814,0.512
EIDW,EBCI,1346,1346,0.503,0.436
EIDW,EBCI,1244,1244,0.533,0.368
EIDW,EBCI,718,718,0.452,0.452
EIDW,EBCI,1178,1178,0.400,0.312
EIDW,EBCI,1419,1419,0.336,0.290
EIDW,EBCI,1267,1267,0.287,0.266
EIDW,EBCI,1198,1198,0.270,0.262
EIDW,EBCI,1651,1651,0.330,0.312
EIDW,EBCI,1440,1440,0.293,0.375
EIDW,EBCI,1370,1370,0.526,0.428
EIDW,EBCI,1421,1421,0.626,0.492
EIDW,EBCI,991,991,0.310,0.267
EIDW,EBCI,1391,1391,0.326,0.287
EIDW,EBCI,663,663,0.319,0.388
EIDW,EBCI,1312,1312,0.521,0.404
EIDW,EBCI,859,859,0.295,0.276
EIDW,EBCI,793,793,0.363,0.264
EIDW,EBCI,1240,1240,0.265,0.249
EIDW,EBCI,686,686,0.322,0.509
EIDW,EBCI,1319,1319,0.652,0.480
EIDW,EBCI,1272,1272,0.636,0.629
EIDW,EBCI,1284,1284,0.523,0.361
EIDW,EBCI,1381,1381,0.397,0.343
EIDW,EBCI,1401,1401,0.515,0.316
EIDW,EBCI,1417,1417,0.318,0.279
EIDW,EBCI,863,863,0.514,0.439
EIDW,EBCI,1333,1333,0.419,0.295
EIDW,EBCI,1217,1217,0.297,0.281
EIDW,EBCI,1408,1408,0.310,0.298
EIDW,EBCI,1331,1331,0.370,0.468
EIDW,EBCI,927,927,0.525,0.443
EIDW,EBCI,1425,1425,0.396,0.310
EIDW,EBCI,994,994,0.361,0.350
EIDW,EBCI,1257,1257,0.395,0.377
EIDW,EBCI,907,907,0.337,0.313
EIDW,EBCI,1452,1452,0.345,0.296
EIDW,EBCI,1059,1059,0.272,0.297
EIDW,EBCI,1226,1226,0.281,0.265
EIDW,EBCI,1306,1306,0.311,0.297
EIDW,EBCI,1467,1467,0.348,0.368
EIDW,EBCI,1006,1006,0.329,0.304
EIDW,EBCI,779,779,0.315,0.304
EIDW,EBCI,1377,1377,0.417,0.414
EIDW,EBCI,1443,1443,0.407,0.387
EIDW,EBCI,620,620,0.638,0.329
EIDW,EBCI,713,713,0.266,0.251
EIDW,EBCI,1464,1464,0.309,0.318
EIDW,EBCI,702,702,0.296,0.282
EIDW,EBCI,902,902,0.308,0.302
EIDW,EBCI,1396,1396,0.426,0.458
EIDW,EBCI,1467,1467,0.307,0.275
EIDW,EBCI,768,768,0.272,0.261
EIDW,EBCI,1174,1174,0.311,0.279
EIDW,EBCI,1202,1202,0.461,0.442
EIDW,EBCI,1495,1495,0.583,0.492
EIDW,EBCI,1406,1406,0.431,0.394
EIDW,EBCI,1074,1074,0.341,0.321
EIDW,EBCI,1373,1373,0.323,0.308
EIDW,EBCI,1482,1482,0.325,0.281
EIDW,EBCI,789,789,0.270,0.280
EIDW,EBCI,1285,1285,0.283,0.265
EIDW,EBCI,992,992,0.485,0.442
EIDW,EBCI,1372,1372,0.460,0.436
EIDW,EBCI,1193,1193,0.396,0.395
EIDW,EBCI,867,867,0.289,0.268
EIDW,EBCI,914,914,0.343,0.309
EIDW,EBCI,769,769,0.397,0.520
EIDW,EBCI,1236,1236,0.286,0.262
EIDW,EBCI,809,809,0.283,0.268
EIDW,EBCI,1364,1364,0.306,0.296
EIDW,EBCI,1284,1284,0.357,0.288
EIDW,EBCI,809,809,0.509,0.411
EIDW,EBCI,775,775,0.364,0.284
EIDW,EBCI,1227,1227,0.383,0.315
EIDW,EBCI,1325,1325,0.394,0.317
EIDW,EBCI,1311,1311,0.432,0.352
EIDW,EBCI,1268,1268,0.314,0.295
EIDW,EBCI,1272,1272,0.398,0.301
EIDW,EBCI,997,997,0.671,0.509
EIDW,EBCI,713,713,0.750,0.737
EIDW,EBCI,1313,1313,0.744,0.392
EIDW,EBCI,1372,1372,0.531,0.518
EIDW,EBCI,1351,1351,0.733,0.496
EIDW,EBCI,851,851,0.533,0.375
EIDW,EBCI,965,965,0.352,0.303
EIDW,EBCI,1215,1215,0.305,0.367
EIDW,EBCI,1337,1337,0.495,0.459
EIDW,EBCI,1149,1149,0.313,0.264
EIDW,EBCI,1179,1179,0.275,0.255
EIDW,EBCI,711,711,0.323,0.309
EIDW,EBCI,1316,1316,0.322,0.300
EIDW,EBCI,964,964,0.304,0.283
EIDW,EBCI,960,960,0.447,0.315
EIDW,EBCI,1307,1307,0.309,0.258
EIDW,EBCI,1068,1068,0.399,0.299
EIDW,EBCI,1300,1300,0.362,0.307
EIDW,EBCI,921,921,0.367,0.267
EIDW,EBCI,884,884,0.352,0.278
EIDW,EBCI,1056,1056,0.315,0.301
EIDW,EBCI,1282,1282,0.323,0.296
EIDW,EBCI,1409,1409,0.399,0.320
EIDW,EBCI,673,673,0.519,0.303
EIDW,EBCI,1427,1427,0.308,0.295
EIDW,EBCI,965,965,0.290,0.290
EIDW,EBCI,829,829,0.561,0.510
EIDW,EBCI,1335,1335,0.460,0.439
EIDW,EBCI,708,708,0.636,0.531
EIDW,EBCI,1215,1215,0.480,0.418
EIDW,EBCI,1194,1194,0.296,0.258
EIDW,EBCI,1061,1061,0.266,0.257
EIDW,EBCI,1028,1028,0.359,0.339
EIDW,EBCI,612,612,0.312,0.298
EIDW,EBCI,1414,1414,0.411,0.313
EIDW,EBCI,894,894,0.384,0.437
EIDW,EBCI,1345,1345,0.346,0.287
EIDW,EBCI,1306,1306,0.345,0.364
EIDW,EBCI,779,779,0.352,0.285
EIDW,EBCI,1311,1311,0.282,0.337
EIDW,EBCI,983,983,0.532,0.315
EIDW,EBCI,1033,1033,0.390,0.340
EIDW,EBCI,1462,1462,0.313,0.323
EIDW,EBCI,659,659,0.398,0.470
EIDW,EBCI,1287,1287,0.491,0.491
EIDW,EBCI,831,831,0.510,0.428
EIDW,EBCI,1018,1018,0.685,0.515
EIDW,EBCI,610,610,0.502,0.260
EIDW,EBCI,1407,1407,0.276,0.260
EIDW,EBCI,655,655,0.276,0.265
EIDW,EBCI,793,793,0.283,0.302
EIDW,EBCI,867,867,0.569,0.355
EIDW,EBCI,1324,1324,0.589,0.437
EIDW,EBCI,1063,1063,0.303,0.281
EIDW,EBCI,1295,1295,0.302,0.306
EIDW,EBCI,1504,1504,0.628,0.674
EIDW,EBCI,834,834,0.543,0.394
EIDW,EBCI,1271,1271,0.631,0.446
EIDW,EBCI,1513,1513,0.312,0.276
EIDW,EBCI,1231,1231,0.277,0.322
EIDW,EBCI,679,679,0.575,0.379
EIDW,EBCI,1272,1272,0.550,0.315
EIDW,EBCI,707,707,0.317,0.294
EIDW,EBCI,1223,1223,0.460,0.394
EIDW,EBCI,1229,1229,0.289,0.276
EIDW,EBCI,1227,1227,0.386,0.450
EIDW,EBCI,1425,1425,0.387,0.319
EIDW,EBCI,882,882,0.414,0.327
EIDW,EBCI,1520,1520,0.434,0.326
EIDW,EBCI,984,984,0.331,0.304
EIDW,EBCI,1377,1377,0.513,0.404
EIDW,EBCI,807,807,0.345,0.304
EIDW,EBCI,924,924,0.315,0.281
EIDW,EBCI,1390,1390,0.342,0.325
EIDW,EBCI,1247,1247,0.319,0.299
EIDW,EBCI,1016,1016,0.481,0.453
EIDW,EBCI,810,810,0.391,0.283
EIDW,EBCI,1277,1277,0.343,0.309
EIDW,EBCI,829,829,0.286,0.265
EIDW,EBCI,668,668,0.318,0.333
EIDW,EBCI,1295,1295,0.560,0.535
EIDW,EBCI,778,778,0.507,0.382
EIDW,EBCI,1418,1418,0.574,0.452
EIDW,EBCI,853,853,0.721,0.504
EIDW,EBCI,807,807,0.718,0.519
EIDW,EBCI,1311,1311,0.606,0.441
EIDW,EBCI,949,949,0.738,0.541
EIDW,EBCI,1250,1250,0.621,0.533
EIDW,EBCI,1448,1448,0.587,0.334
EIDW,EBCI,1295,1295,0.661,0.455
EIDW,EBCI,1430,1430,0.389,0.334
EIDW,EBCI,1201,1201,0.318,0.257
EIDW,EBCI,1480,1480,0.296,0.278
EIDW,EBCI,1233,1233,0.513,0.474
EIDW,EBCI,1430,1430,0.328,0.302
EIDW,EBCI,800,800,0.319,0.311
EIDW,EBCI,769,769,0.303,0.335
EIDW,EBCI,1314,1314,0.305,0.276
EIDW,EBCI,904,904,0.442,0.439
EIDW,EBCI,1442,1442,0.553,0.534
EIDW,EBCI,837,837,0.410,0.274
EIDW,EBCI,1384,1384,0.288,0.265
EIDW,EBCI,1306,1306,0.294,0.305
EIDW,EBCI,975,975,0.475,0.444
EIDW,EBCI,1365,1365,0.586,0.432
EIDW,EBCI,1031,1031,0.416,0.404
EIDW,EBCI,1208,1208,0.387,0.354
EIDW,EBCI,781,781,0.311,0.348
EIDW,EBCI,795,795,0.623,0.475
EIDW,EBCI,1635,1635,0.322,0.283
EIDW,EBCI,1385,1385,0.268,0.255
EIDW,EBCI,1348,1348,0.512,0.458
EIDW,EBCI,772,772,0.390,0.273
EIDW,EBCI,848,848,0.411,0.305
EIDW,EBCI,814,814,0.285,0.271
EIDW,EBCI,926,926,0.281,0.272
EIDW,EBCI,1323,1323,0.489,0.439
EIDW,EBCI,1379,1379,0.648,0.511
EIDW,EBCI,1250,1250,0.300,0.268
EIDW,EBCI,738,738,0.312,0.284
EIDW,EBCI,1455,1455,0.308,0.296
EIDW,EBCI,1296,1296,0.398,0.270
EIDW,EBCI,978,978,0.591,0.385
EIDW,EBCI,827,827,0.375,0.272
EIDW,EBCI,1196,1196,0.302,0.290
EIDW,EBCI,789,789,0.321,0.466
EIDW,EBCI,1380,1380,0.716,0.583
EIDW,EBCI,664,664,0.324,0.293
EIDW,EBCI,1279,1279,0.309,0.280
EIDW,EBCI,1481,1481,0.308,0.347
EIDW,EBCI,1486,1486,0.415,0.458
EIDW,EBCI,894,894,0.556,0.423
EIDW,EBCI,715,715,0.318,0.431
EIDW,EBCI,1266,1266,0.289,0.261
EIDW,EBCI,1293,1293,0.437,0.336
EIDW,EBCI,1297,1297,0.375,0.486
EIDW,EBCI,1600,1600,0.397,0.295
EIDW,EBCI,1196,1196,0.273,0.255
EIDW,EBCI,1276,1276,0.423,0.380
EIDW,EBCI,659,659,0.502,0.478
EIDW,EBCI,923,923,0.436,0.311
EIDW,EBCI,938,938,0.313,0.295
EIDW,EBCI,1483,1483,0.471,0.471
EIDW,EBCI,925,925,0.358,0.289
EIDW,EBCI,1239,1239,0.391,0.501
EIDW,EBCI,1269,1269,0.514,0.461
EIDW,EBCI,1360,1360,0.363,0.297
EIDW,EBCI,1236,1236,0.375,0.336
EIDW,EBCI,1255,1255,0.399,0.487
EIDW,EBCI,898,898,0.552,0.503
EIDW,EBCI,1007,1007,0.322,0.452
EIDW,EBCI,1252,1252,0.307,0.277
EIDW,EBCI,1222,1222,0.292,0.278
EIDW,EBCI,1319,1319,0.455,0.429
EIDW,EBCI,798,798,0.289,0.260
EIDW,EBCI,1324,1324,0.269,0.253
EIDW,EBCI,1261,1261,0.339,0.305
EIDW,EBCI,617,617,0.529,0.447
EIDW,EBCI,920,920,0.446,0.433
EIDW,EBCI,1244,1244,0.589,0.462
EIDW,EBCI,1340,1340,0.314,0.290
EIDW,EBCI,1208,1208,0.302,0.312
EIDW,EBCI,753,753,0.307,0.299
EIDW,EBCI,1280,1280,0.449,0.419
EIDW,EBCI,728,728,0.403,0.425
EIDW,EBCI,609,609,0.346,0.258
EIDW,EBCI,955,955,0.358,0.392
EIDW,EBCI,1475,1475,0.383,0.464
EIDW,EBCI,647,647,0.330,0.284
EIDW,EBCI,1348,1348,0.539,0.547
EIDW,EBCI,1489,1489,0.532,0.334
EIDW,EBCI,806,806,0.325,0.312
EIDW,EBCI,903,903,0.319,0.276
EIDW,EBCI,1335,1335,0.288,0.263
EIDW,EBCI,706,706,0.416,0.511
EIDW,EBCI,978,978,0.499,0.508
EIDW,EBCI,926,926,0.376,0.288
EIDW,EBCI,1308,1308,0.307,0.346
EIDW,EBCI,1394,1394,0.351,0.345
EIDW,EBCI,1549,1549,0.570,0.511
EIDW,EBCI,1042,1042,0.365,0.298
EIDW,EBCI,921,921,0.315,0.304
EIDW,EBCI,1261,1261,0.296,0.331
EIDW,EBCI,1182,1182,0.363,0.268
EIDW,EBCI,918,918,0.493,0.525
EIDW,EBCI,1148,1148,0.430,0.424
EIDW,EBCI,690,690,0.317,0.293
EIDW,EBCI,1350,1350,0.291,0.267
EIDW,EBCI,667,667,0.343,0.297
EIDW,EBCI,1273,1273,0.470,0.492
EIDW,EBCI,1388,1388,0.574,0.503
EIDW,EBCI,612,612,0.599,0.628
EIDW,EBCI,723,723,0.425,0.268
EIDW,EBCI,1199,1199,0.293,0.282
EIDW,EBCI,1330,1330,0.321,0.285
EIDW,EBCI,1106,1106,0.464,0.368
EIDW,EBCI,1323,1323,0.299,0.330
EIDW,EBCI,720,720,0.468,0.342
EIDW,EBCI,808,808,0.540,0.422
EIDW,EBCI,1289,1289,0.285,0.268
EIDW,EBCI,632,632,0.373,0.368
EIDW,EBCI,762,762,0.532,0.369
EIDW,EBCI,1284,1284,0.428,0.409
EIDW,EBCI,883,883,0.297,0.271
EIDW,EBCI,1037,1037,0.300,0.288
EIDW,EBCI,947,947,0.310,0.296
EIDW,EBCI,964,964,0.449,0.410
EIDW,EBCI,885,885,0.443,0.319
EIDW,EBCI,607,607,0.343,0.296
EIDW,EBCI,905,905,0.339,0.406
EIDW,EBCI,1369,1369,0.488,0.293
EIDW,EBCI,1354,1354,0.622,0.452
EIDW,EBCI,905,905,0.431,0.308
EIDW,EBCI,1037,1037,0.315,0.292
EIDW,EBCI,842,842,0.296,0.271
EIDW,EBCI,791,791,0.322,0.448
EIDW,EBCI,1258,1258,0.315,0.253
EIDW,EBCI,1419,1419,0.337,0.323
EIDW,EBCI,1304,1304,0.279,0.256
EIDW,EBCI,1039,1039,0.298,0.261
EIDW,EBCI,1045,1045,0.453,0.393
EIDW,EBCI,894,894,0.541,0.385
EIDW,EBCI,637,637,0.635,0.498
EIDW,EBCI,1396,1396,0.732,0.416
EIDW,EBCI,939,939,0.333,0.317
EIDW,EBCI,1241,1241,0.298,0.269
EIDW,EBCI,1518,1518,0.422,0.399
EIDW,EBCI,1305,1305,0.325,0.408
EIDW,EBCI,1235,1235,0.552,0.466
EIDW,EBCI,684,684,0.672,0.406
EIDW,EBCI,1247,1247,0.469,0.427
EIDW,EBCI,1356,1356,0.457,0.277
EIDW,EBCI,1188,1188,0.516,0.446
EIDW,EBCI,1347,1347,0.372,0.265
EIDW,EBCI,853,853,0.386,0.349
EIDW,EBCI,1171,1171,0.317,0.341
