Origin,Destination,Total_time1,Total_time2,Exec_time1,Exec_time2
LBSF,EDDI,1172,1172,0.846,0.434
LBSF,EDDI,1365,1365,0.364,0.263
LBSF,EDDI,613,613,0.290,0.284
LBSF,EDDI,1024,1024,0.320,0.374
LBSF,EDDI,1383,1383,0.386,0.360
LBSF,EDDI,1374,1374,0.381,0.306
LBSF,EDDI,1383,1383,0.313,0.342
LBSF,EDDI,889,889,0.314,0.336
LBSF,EDDI,1206,1206,0.356,0.296
LBSF,EDDI,1334,1334,0.542,0.369
LBSF,EDDI,1463,1463,0.327,0.297
LBSF,EDDI,1320,1320,0.313,0.307
LBSF,EDDI,1465,1465,0.278,0.264
LBSF,EDDI,1433,1433,0.356,0.406
LBSF,EDDI,1272,1272,0.737,0.557
LBSF,EDDI,1350,1350,0.537,0.306
LBSF,EDDI,1333,1333,0.327,0.322
LBSF,EDDI,1459,1459,0.316,0.308
LBSF,EDDI,1152,1152,0.470,0.510
LBSF,EDDI,1438,1438,0.414,0.280
LBSF,EDDI,1448,1448,0.329,0.283
LBSF,EDDI,1024,1024,0.322,0.304
LBSF,EDDI,1382,1382,0.307,0.316
LBSF,EDDI,1383,1383,0.355,0.272
LBSF,EDDI,1084,1084,0.359,0.401
LBSF,EDDI,1273,1273,0.337,0.262
LBSF,EDDI,1529,1529,0.319,0.296
LBSF,EDDI,1304,1304,0.438,0.454
LBSF,EDDI,1275,1275,0.364,0.288
LBSF,EDDI,789,789,0.396,0.324
LBSF,EDDI,1222,1222,0.294,0.312
LBSF,EDDI,1348,1348,0.361,0.319
LBSF,EDDI,796,796,0.311,0.336
LBSF,EDDI,1340,1340,0.418,0.424
LBSF,EDDI,1307,1307,0.423,0.288
LBSF,EDDI,1257,1257,0.284,0.298
LBSF,EDDI,1266,1266,0.328,0.286
LBSF,EDDI,1356,1356,0.434,0.279
LBSF,EDDI,1277,1277,0.368,0.330
LBSF,EDDI,1222,1222,0.359,0.335
LBSF,EDDI,1317,1317,0.386,0.324
LBSF,EDDI,1426,1426,0.300,0.331
LBSF,EDDI,1351,1351,0.322,0.323
LBSF,EDDI,807,807,0.377,0.373
LBSF,EDDI,1475,1475,0.498,0.480
LBSF,EDDI,1315,1315,0.382,0.320
LBSF,EDDI,1304,1304,0.375,0.291
LBSF,EDDI,997,997,0.279,0.259
LBSF,EDDI,1318,1318,0.297,0.304
LBSF,EDDI,1228,1228,0.338,0.261
LBSF,EDDI,1457,1457,0.476,0.341
LBSF,EDDI,638,638,0.374,0.433
LBSF,EDDI,1322,1322,0.304,0.278
LBSF,EDDI,1253,1253,0.307,0.400
LBSF,EDDI,1202,1202,0.794,0.618
LBSF,EDDI,1353,1353,0.448,0.294
LBSF,EDDI,1379,1379,0.335,0.318
LBSF,EDDI,1159,1159,0.310,0.280
LBSF,EDDI,1231,1231,0.334,0.327
LBSF,EDDI,1417,1417,0.462,0.376
LBSF,EDDI,1247,1247,0.399,0.522
LBSF,EDDI,1192,1192,0.582,0.334
LBSF,EDDI,1387,1387,0.330,0.343
LBSF,EDDI,970,970,0.544,0.457
LBSF,EDDI,1004,1004,0.530,0.482
LBSF,EDDI,881,881,0.338,0.306
LBSF,EDDI,1022,1022,0.272,0.341
LBSF,EDDI,1078,1078,0.347,0.307
LBSF,EDDI,876,876,0.414,0.428
LBSF,EDDI,952,952,0.354,0.280
LBSF,EDDI,1258,1258,0.290,0.278
LBSF,EDDI,1321,1321,0.308,0.296
LBSF,EDDI,1408,1408,0.354,0.331
LBSF,EDDI,1365,1365,0.588,0.452
LBSF,EDDI,1269,1269,0.305,0.286
LBSF,EDDI,929,929,0.325,0.374
LBSF,EDDI,1366,1366,0.311,0.267
LBSF,EDDI,1326,1326,0.319,0.321
LBSF,EDDI,1334,1334,0.612,0.468
LBSF,EDDI,1099,1099,0.414,0.276
LBSF,EDDI,1329,1329,0.349,0.295
LBSF,EDDI,1273,1273,0.369,0.298
LBSF,EDDI,1326,1326,0.510,0.322
LBSF,EDDI,1118,1118,0.353,0.504
LBSF,EDDI,1290,1290,0.385,0.319
LBSF,EDDI,1445,1445,0.271,0.272
LBSF,EDDI,1453,1453,0.421,0.396
LBSF,EDDI,1431,1431,0.406,0.305
LBSF,EDDI,1068,1068,0.620,0.375
LBSF,EDDI,1366,1366,0.335,0.278
LBSF,EDDI,1303,1303,0.294,0.358
LBSF,EDDI,1268,1268,0.433,0.286
LBSF,EDDI,1261,1261,0.554,0.343
LBSF,EDDI,936,936,0.282,0.256
LBSF,EDDI,833,833,0.272,0.266
LBSF,EDDI,705,705,0.276,0.263
LBSF,EDDI,849,849,0.418,0.413
LBSF,EDDI,1327,1327,0.441,0.300
LBSF,EDDI,1428,1428,0.401,0.453
LBSF,EDDI,1229,1229,0.433,0.324
LBSF,EDDI,1635,1635,0.385,0.311
LBSF,EDDI,1350,1350,0.326,0.321
LBSF,EDDI,1231,1231,0.313,0.476
LBSF,EDDI,1088,1088,0.410,0.380
LBSF,EDDI,1478,1478,0.298,0.274
LBSF,EDDI,1392,1392,0.431,0.304
LBSF,EDDI,1310,1310,0.300,0.284
LBSF,EDDI,1472,1472,0.335,0.331
LBSF,EDDI,1251,1251,0.467,0.468
LBSF,EDDI,1446,1446,0.549,0.340
LBSF,EDDI,1262,1262,0.426,0.313
LBSF,EDDI,1348,1348,0.324,0.362
LBSF,EDDI,1192,1192,0.513,0.442
LBSF,EDDI,1038,1038,0.342,0.293
LBSF,EDDI,1055,1055,0.375,0.302
LBSF,EDDI,1192,1192,0.301,0.277
LBSF,EDDI,1402,1402,0.276,0.266
LBSF,EDDI,1282,1282,0.410,0.530
LBSF,EDDI,1237,1237,0.658,0.420
LBSF,EDDI,1322,1322,0.314,0.276
LBSF,EDDI,1240,1240,0.305,0.277
LBSF,EDDI,1292,1292,0.329,0.350
LBSF,EDDI,1448,1448,0.553,0.506
LBSF,EDDI,1045,1045,0.336,0.267
LBSF,EDDI,1243,1243,0.496,0.329
LBSF,EDDI,1365,1365,0.507,0.469
LBSF,EDDI,1276,1276,0.475,0.494
LBSF,EDDI,920,920,0.401,0.317
LBSF,EDDI,636,636,0.305,0.356
LBSF,EDDI,1337,1337,0.316,0.280
LBSF,EDDI,1405,1405,0.387,0.299
LBSF,EDDI,1276,1276,0.332,0.507
LBSF,EDDI,1116,1116,0.548,0.354
LBSF,EDDI,1350,1350,0.472,0.347
LBSF,EDDI,1352,1352,0.391,0.335
LBSF,EDDI,1273,1273,0.301,0.357
LBSF,EDDI,674,674,0.666,0.470
LBSF,EDDI,925,925,0.382,0.289
LBSF,EDDI,1334,1334,0.318,0.296
LBSF,EDDI,1260,1260,0.302,0.367
LBSF,EDDI,1252,1252,0.449,0.404
LBSF,EDDI,753,753,0.523,0.497
LBSF,EDDI,1032,1032,0.375,0.299
LBSF,EDDI,627,627,0.295,0.273
LBSF,EDDI,1397,1397,0.314,0.307
LBSF,EDDI,1275,1275,0.415,0.332
LBSF,EDDI,1466,1466,0.549,0.465
LBSF,EDDI,1357,1357,0.358,0.356
LBSF,EDDI,1093,1093,0.325,0.295
LBSF,EDDI,1122,1122,0.394,0.286
LBSF,EDDI,1439,1439,0.410,0.282
LBSF,EDDI,937,937,0.535,0.407
LBSF,EDDI,937,937,0.350,0.441
LBSF,EDDI,1159,1159,0.510,0.287
LBSF,EDDI,1275,1275,0.283,0.265
LBSF,EDDI,1333,1333,0.509,0.299
LBSF,EDDI,1099,1099,0.352,0.313
LBSF,EDDI,1338,1338,0.303,0.281
LBSF,EDDI,1390,1390,0.383,0.382
LBSF,EDDI,1340,1340,0.323,0.305
LBSF,EDDI,1382,1382,0.269,0.390
LBSF,EDDI,751,751,0.625,0.507
LBSF,EDDI,947,947,0.574,0.326
LBSF,EDDI,1237,1237,0.385,0.433
LBSF,EDDI,944,944,0.439,0.362
LBSF,EDDI,1081,1081,0.381,0.375
LBSF,EDDI,1308,1308,0.450,0.379
LBSF,EDDI,1409,1409,0.360,0.324
LBSF,EDDI,1229,1229,0.315,0.284
LBSF,EDDI,1401,1401,0.345,0.373
LBSF,EDDI,1261,1261,0.539,0.499
LBSF,EDDI,1494,1494,0.521,0.402
LBSF,EDDI,1300,1300,0.285,0.261
LBSF,EDDI,1351,1351,0.322,0.318
LBSF,EDDI,766,766,0.338,0.311
LBSF,EDDI,1172,1172,0.331,0.352
LBSF,EDDI,1243,1243,0.391,0.277
LBSF,EDDI,1264,1264,0.270,0.256
LBSF,EDDI,1396,1396,0.308,0.322
LBSF,EDDI,931,931,0.326,0.307
LBSF,EDDI,968,968,0.356,0.418
LBSF,EDDI,1256,1256,0.424,0.312
LBSF,EDDI,738,738,0.307,0.297
LBSF,EDDI,1381,1381,0.318,0.325
LBSF,EDDI,1076,1076,0.316,0.308
LBSF,EDDI,1488,1488,0.422,0.332
LBSF,EDDI,668,668,0.366,0.335
LBSF,EDDI,1121,1121,0.323,0.295
LBSF,EDDI,1094,1094,0.306,0.272
LBSF,EDDI,1468,1468,0.319,0.319
LBSF,EDDI,1290,1290,0.310,0.481
LBSF,EDDI,1222,1222,0.507,0.480
LBSF,EDDI,1455,1455,0.474,0.316
LBSF,EDDI,1347,1347,0.324,0.387
LBSF,EDDI,1232,1232,0.541,0.351
LBSF,EDDI,1207,1207,0.328,0.283
LBSF,EDDI,1325,1325,0.355,0.327
LBSF,EDDI,1336,1336,0.314,0.261
LBSF,EDDI,1435,1435,0.331,0.311
LBSF,EDDI,1395,1395,0.376,0.325
LBSF,EDDI,1396,1396,0.321,0.314
LBSF,EDDI,939,939,0.422,0.303
LBSF,EDDI,1151,1151,0.297,0.292
LBSF,EDDI,963,963,0.439,0.266
LBSF,EDDI,1252,1252,0.267,0.253
LBSF,EDDI,1378,1378,0.498,0.279
LBSF,EDDI,1089,1089,0.516,0.497
LBSF,EDDI,1358,1358,0.391,0.323
LBSF,EDDI,1344,1344,0.333,0.287
LBSF,EDDI,1269,1269,0.319,0.287
LBSF,EDDI,1194,1194,0.355,0.336
LBSF,EDDI,903,903,0.416,0.359
LBSF,EDDI,1415,1415,0.295,0.269
LBSF,EDDI,1305,1305,0.334,0.294
LBSF,EDDI,1345,1345,0.343,0.277
LBSF,EDDI,1325,1325,0.416,0.460
LBSF,EDDI,1310,1310,0.551,0.384
LBSF,EDDI,1280,1280,0.331,0.303
LBSF,EDDI,1489,1489,0.310,0.341
LBSF,EDDI,1319,1319,0.308,0.322
LBSF,EDDI,1317,1317,0.402,0.341
LBSF,EDDI,732,732,0.683,0.326
LBSF,EDDI,1287,1287,0.331,0.310
LBSF,EDDI,692,692,0.305,0.274
LBSF,EDDI,1192,1192,0.345,0.322
LBSF,EDDI,1397,1397,0.305,0.397
LBSF,EDDI,1273,1273,0.386,0.293
LBSF,EDDI,1228,1228,0.331,0.280
LBSF,EDDI,1404,1404,0.312,0.312
LBSF,EDDI,1273,1273,0.291,0.283
LBSF,EDDI,1444,1444,0.334,0.339
LBSF,EDDI,1314,1314,0.549,0.334
LBSF,EDDI,1353,1353,0.315,0.330
LBSF,EDDI,685,685,0.327,0.300
LBSF,EDDI,1352,1352,0.313,0.345
LBSF,EDDI,1369,1369,0.467,0.338
LBSF,EDDI,1290,1290,0.490,0.500
LBSF,EDDI,1341,1341,0.494,0.316
LBSF,EDDI,1241,1241,0.316,0.273
LBSF,EDDI,1469,1469,0.315,0.319
LBSF,EDDI,1322,1322,0.339,0.427
LBSF,EDDI,819,819,0.450,0.383
LBSF,EDDI,919,919,0.295,0.255
LBSF,EDDI,1375,1375,0.313,0.301
LBSF,EDDI,1457,1457,0.277,0.271
LBSF,EDDI,1433,1433,0.326,0.267
LBSF,EDDI,1290,1290,0.539,0.384
LBSF,EDDI,1330,1330,0.299,0.272
LBSF,EDDI,874,874,0.312,0.303
LBSF,EDDI,1303,1303,0.305,0.304
LBSF,EDDI,1310,1310,0.527,0.313
LBSF,EDDI,1283,1283,0.461,0.556
LBSF,EDDI,928,928,0.314,0.258
LBSF,EDDI,1338,1338,0.324,0.320
LBSF,EDDI,885,885,0.267,0.250
LBSF,EDDI,1215,1215,0.294,0.339
LBSF,EDDI,1299,1299,0.346,0.437
LBSF,EDDI,1496,1496,0.336,0.310
LBSF,EDDI,1230,1230,0.293,0.295
LBSF,EDDI,1240,1240,0.295,0.307
LBSF,EDDI,1260,1260,0.337,0.297
LBSF,EDDI,767,767,0.363,0.300
LBSF,EDDI,1014,1014,0.541,0.481
LBSF,EDDI,1374,1374,0.348,0.279
LBSF,EDDI,1054,1054,0.342,0.311
LBSF,EDDI,1421,1421,0.360,0.316
LBSF,EDDI,694,694,0.365,0.479
LBSF,EDDI,715,715,0.382,0.307
LBSF,EDDI,1004,1004,0.459,0.331
LBSF,EDDI,1334,1334,0.317,0.322
LBSF,EDDI,1344,1344,0.307,0.292
LBSF,EDDI,1162,1162,0.534,0.414
LBSF,EDDI,1245,1245,0.713,0.511
LBSF,EDDI,1186,1186,0.372,0.335
LBSF,EDDI,1381,1381,0.349,0.304
LBSF,EDDI,1325,1325,0.329,0.380
LBSF,EDDI,652,652,0.369,0.463
LBSF,EDDI,694,694,0.595,0.458
LBSF,EDDI,1447,1447,0.433,0.293
LBSF,EDDI,853,853,0.351,0.311
LBSF,EDDI,1484,1484,0.521,0.321
LBSF,EDDI,1342,1342,0.757,0.649
LBSF,EDDI,957,957,0.687,0.410
LBSF,EDDI,618,618,0.394,0.295
LBSF,EDDI,681,681,0.362,0.304
LBSF,EDDI,1119,1119,0.616,0.527
LBSF,EDDI,797,797,0.323,0.318
LBSF,EDDI,1446,1446,0.319,0.318
LBSF,EDDI,1294,1294,0.276,0.263
LBSF,EDDI,1245,1245,0.360,0.290
LBSF,EDDI,1351,1351,0.505,0.303
LBSF,EDDI,1128,1128,0.303,0.275
LBSF,EDDI,1191,1191,0.312,0.277
LBSF,EDDI,1056,1056,0.330,0.302
LBSF,EDDI,719,719,0.447,0.433
LBSF,EDDI,1253,1253,0.643,0.491
LBSF,EDDI,1390,1390,0.414,0.279
LBSF,EDDI,1095,1095,0.361,0.372
LBSF,EDDI,1325,1325,0.350,0.340
LBSF,EDDI,1192,1192,0.328,0.338
LBSF,EDDI,1366,1366,0.500,0.299
LBSF,EDDI,1260,1260,0.297,0.273
LBSF,EDDI,943,943,0.267,0.254
LBSF,EDDI,1425,1425,0.345,0.397
LBSF,EDDI,1433,1433,0.592,0.343
LBSF,EDDI,1548,1548,0.647,0.512
LBSF,EDDI,878,878,0.286,0.257
LBSF,EDDI,1162,1162,0.412,0.293
LBSF,EDDI,1106,1106,0.310,0.292
LBSF,EDDI,1261,1261,0.361,0.467
LBSF,EDDI,1430,1430,0.661,0.503
LBSF,EDDI,1077,1077,0.313,0.293
LBSF,EDDI,961,961,0.312,0.377
LBSF,EDDI,1408,1408,0.287,0.300
LBSF,EDDI,1364,1364,0.361,0.315
LBSF,EDDI,1277,1277,0.513,0.465
LBSF,EDDI,1319,1319,0.338,0.307
LBSF,EDDI,1212,1212,0.315,0.293
LBSF,EDDI,689,689,0.320,0.301
LBSF,EDDI,615,615,0.342,0.312
LBSF,EDDI,1350,1350,0.580,0.290
LBSF,EDDI,775,775,0.389,0.332
LBSF,EDDI,648,648,0.429,0.302
LBSF,EDDI,745,745,0.324,0.272
LBSF,EDDI,1273,1273,0.516,0.509
LBSF,EDDI,1329,1329,0.607,0.339
LBSF,EDDI,1283,1283,0.327,0.306
LBSF,EDDI,722,722,0.406,0.378
LBSF,EDDI,1324,1324,0.355,0.293
LBSF,EDDI,1288,1288,0.357,0.468
LBSF,EDDI,1325,1325,0.465,0.314
LBSF,EDDI,1362,1362,0.310,0.299
LBSF,EDDI,844,844,0.273,0.265
LBSF,EDDI,994,994,0.295,0.264
LBSF,EDDI,1421,1421,0.335,0.487
LBSF,EDDI,737,737,0.373,0.302
LBSF,EDDI,1445,1445,0.376,0.299
LBSF,EDDI,1053,1053,0.320,0.300
LBSF,EDDI,1272,1272,0.351,0.328
LBSF,EDDI,1505,1505,0.307,0.266
LBSF,EDDI,1351,1351,0.594,0.490
LBSF,EDDI,1328,1328,0.332,0.350
LBSF,EDDI,1236,1236,0.294,0.284
LBSF,EDDI,1351,1351,0.305,0.289
LBSF,EDDI,1395,1395,0.299,0.302
LBSF,EDDI,1325,1325,0.405,0.278
LBSF,EDDI,1465,1465,0.360,0.383
LBSF,EDDI,1280,1280,0.346,0.284
LBSF,EDDI,1086,1086,0.373,0.291
LBSF,EDDI,1070,1070,0.351,0.430
LBSF,EDDI,1200,1200,0.315,0.275
LBSF,EDDI,1009,1009,0.311,0.274
LBSF,EDDI,1321,1321,0.285,0.258
LBSF,EDDI,791,791,0.334,0.316
LBSF,EDDI,1218,1218,0.306,0.302
LBSF,EDDI,1414,1414,0.492,0.453
LBSF,EDDI,1280,1280,0.367,0.279
LBSF,EDDI,1432,1432,0.300,0.295
LBSF,EDDI,1141,1141,0.384,0.299
LBSF,EDDI,1356,1356,0.477,0.480
LBSF,EDDI,1246,1246,0.390,0.316
LBSF,EDDI,1315,1315,0.288,0.291
LBSF,EDDI,1262,1262,0.351,0.286
LBSF,EDDI,1218,1218,0.300,0.328
LBSF,EDDI,983,983,0.359,0.437
LBSF,EDDI,1348,1348,0.411,0.307
LBSF,EDDI,1318,1318,0.360,0.304
LBSF,EDDI,926,926,0.331,0.294
LBSF,EDDI,1198,1198,0.296,0.282
LBSF,EDDI,877,877,0.363,0.353
LBSF,EDDI,1323,1323,0.710,0.522
LBSF,EDDI,1405,1405,0.327,0.312
LBSF,EDDI,1291,1291,0.292,0.278
LBSF,EDDI,1204,1204,0.430,0.479
LBSF,EDDI,1362,1362,0.317,0.273
LBSF,EDDI,1474,1474,0.306,0.283
LBSF,EDDI,801,801,0.286,0.364
LBSF,EDDI,906,906,0.348,0.315
LBSF,EDDI,1323,1323,0.343,0.274
LBSF,EDDI,1326,1326,0.462,0.316
LBSF,EDDI,1419,1419,0.337,0.300
LBSF,EDDI,1329,1329,0.304,0.289
LBSF,EDDI,1296,1296,0.288,0.278
LBSF,EDDI,1298,1298,0.491,0.310
LBSF,EDDI,1027,1027,0.479,0.354
LBSF,EDDI,1390,1390,0.317,0.444
LBSF,EDDI,1341,1341,0.321,0.290
LBSF,EDDI,1263,1263,0.318,0.300
LBSF,EDDI,1241,1241,0.325,0.334
LBSF,EDDI,1399,1399,0.435,0.340
LBSF,EDDI,661,661,0.408,0.424
LBSF,EDDI,1106,1106,0.327,0.349
LBSF,EDDI,994,994,0.620,0.407
LBSF,EDDI,828,828,0.423,0.452
LBSF,EDDI,1402,1402,0.739,0.560
LBSF,EDDI,1265,1265,0.699,0.559
LBSF,EDDI,1295,1295,0.410,0.502
LBSF,EDDI,1236,1236,0.616,0.548
LBSF,EDDI,766,766,0.365,0.386
LBSF,EDDI,1436,1436,0.315,0.304
LBSF,EDDI,1271,1271,0.316,0.294
LBSF,EDDI,1433,1433,0.291,0.314
LBSF,EDDI,1209,1209,0.379,0.317
LBSF,EDDI,965,965,0.323,0.281
LBSF,EDDI,1340,1340,0.405,0.343
LBSF,EDDI,1022,1022,0.339,0.301
LBSF,EDDI,1176,1176,0.300,0.276
LBSF,EDDI,1460,1460,0.307,0.323
LBSF,EDDI,1402,1402,0.300,0.262
