Origin,Destination,Total_time1,Total_time2,Exec_time1,Exec_time2
SCEL,SLLP,643,643,0.358,0.283
SCEL,SLLP,1088,1088,0.536,0.442
SCEL,SLLP,972,972,0.433,0.296
SCEL,SLLP,1277,1277,0.362,0.339
SCEL,SLLP,819,819,0.669,0.471
SCEL,SLLP,996,996,0.345,0.293
SCEL,SLLP,1743,1743,0.688,0.359
SCEL,SLLP,1240,1240,0.513,0.331
SCEL,SLLP,809,809,0.295,0.277
SCEL,SLLP,1623,1623,0.382,0.292
SCEL,SLLP,1614,1614,0.468,0.341
SCEL,SLLP,1097,1097,0.279,0.275
SCEL,SLLP,711,711,0.448,0.390
SCEL,SLLP,1669,1669,0.465,0.485
SCEL,SLLP,1484,1484,0.675,0.492
SCEL,SLLP,1296,1296,0.390,0.289
SCEL,SLLP,630,630,0.629,0.536
SCEL,SLLP,1390,1390,0.390,0.276
SCEL,SLLP,1427,1427,0.262,0.240
SCEL,SLLP,889,889,0.508,0.485
SCEL,SLLP,1283,1283,0.376,0.281
SCEL,SLLP,1501,1501,0.302,0.278
SCEL,SLLP,1625,1625,0.457,0.449
SCEL,SLLP,1077,1077,0.588,0.314
SCEL,SLLP,662,662,0.466,0.298
SCEL,SLLP,825,825,0.549,0.564
SCEL,SLLP,919,919,0.565,0.408
SCEL,SLLP,702,702,0.523,0.493
SCEL,SLLP,1359,1359,0.875,0.592
SCEL,SLLP,813,813,0.459,0.291
SCEL,SLLP,1547,1547,0.543,0.281
SCEL,SLLP,760,760,0.803,0.649
SCEL,SLLP,1588,1588,0.480,0.310
SCEL,SLLP,863,863,0.505,0.286
SCEL,SLLP,1629,1629,0.800,0.625
SCEL,SLLP,827,827,0.552,0.326
SCEL,SLLP,1251,1251,0.625,0.322
SCEL,SLLP,1264,1264,0.541,0.308
SCEL,SLLP,1654,1654,0.502,0.311
SCEL,SLLP,1581,1581,0.415,0.266
SCEL,SLLP,808,808,0.805,0.472
SCEL,SLLP,1749,1749,0.402,0.280
SCEL,SLLP,1248,1248,0.468,0.466
SCEL,SLLP,1540,1540,0.391,0.304
SCEL,SLLP,1606,1606,0.356,0.368
SCEL,SLLP,1706,1706,0.858,0.724
SCEL,SLLP,1035,1035,0.388,0.295
SCEL,SLLP,1050,1050,0.286,0.262
SCEL,SLLP,987,987,0.497,0.284
SCEL,SLLP,703,703,0.339,0.301
SCEL,SLLP,652,652,0.297,0.292
SCEL,SLLP,709,709,0.523,0.529
SCEL,SLLP,1074,1074,0.387,0.242
SCEL,SLLP,962,962,0.318,0.325
SCEL,SLLP,1464,1464,0.419,0.465
SCEL,SLLP,1867,1867,0.429,0.387
SCEL,SLLP,806,806,0.332,0.324
SCEL,SLLP,1022,1022,0.420,0.266
SCEL,SLLP,996,996,0.281,0.272
SCEL,SLLP,1345,1345,0.285,0.260
SCEL,SLLP,1071,1071,0.356,0.435
SCEL,SLLP,1429,1429,0.428,0.303
SCEL,SLLP,1451,1451,0.331,0.300
SCEL,SLLP,1521,1521,0.397,0.306
SCEL,SLLP,1676,1676,0.524,0.386
SCEL,SLLP,827,827,0.378,0.310
SCEL,SLLP,859,859,0.370,0.309
SCEL,SLLP,744,744,0.382,0.269
SCEL,SLLP,719,719,0.599,0.315
SCEL,SLLP,1528,1528,0.480,0.321
SCEL,SLLP,1331,1331,0.393,0.331
SCEL,SLLP,1656,1656,0.403,0.299
SCEL,SLLP,835,835,0.392,0.287
SCEL,SLLP,965,965,0.411,0.297
SCEL,SLLP,874,874,0.420,0.282
SCEL,SLLP,1638,1638,0.382,0.259
SCEL,SLLP,1305,1305,0.382,0.291
SCEL,SLLP,1009,1009,0.305,0.293
SCEL,SLLP,1281,1281,0.341,0.323
SCEL,SLLP,706,706,0.420,0.403
SCEL,SLLP,1803,1803,0.337,0.279
SCEL,SLLP,643,643,0.314,0.290
SCEL,SLLP,1540,1540,0.602,0.376
SCEL,SLLP,1536,1536,0.469,0.319
SCEL,SLLP,1591,1591,0.336,0.286
SCEL,SLLP,1668,1668,0.729,0.551
SCEL,SLLP,636,636,0.391,0.377
SCEL,SLLP,1380,1380,0.286,0.284
SCEL,SLLP,644,644,0.506,0.424
SCEL,SLLP,1032,1032,0.343,0.250
SCEL,SLLP,1231,1231,0.319,0.296
SCEL,SLLP,1630,1630,0.668,0.414
SCEL,SLLP,1371,1371,0.348,0.266
SCEL,SLLP,970,970,0.423,0.269
SCEL,SLLP,979,979,0.602,0.522
SCEL,SLLP,1652,1652,0.421,0.279
SCEL,SLLP,969,969,0.274,0.253
SCEL,SLLP,1692,1692,0.353,0.257
SCEL,SLLP,1625,1625,0.358,0.265
SCEL,SLLP,621,621,0.341,0.295
SCEL,SLLP,990,990,0.469,0.443
SCEL,SLLP,891,891,0.452,0.269
SCEL,SLLP,1498,1498,0.418,0.274
SCEL,SLLP,1666,1666,0.708,0.547
SCEL,SLLP,714,714,0.711,0.486
SCEL,SLLP,1606,1606,0.806,0.568
SCEL,SLLP,1818,1818,0.731,0.467
SCEL,SLLP,972,972,0.708,0.525
SCEL,SLLP,1223,1223,0.758,0.466
SCEL,SLLP,753,753,0.410,0.366
SCEL,SLLP,1351,1351,0.416,0.490
SCEL,SLLP,1297,1297,0.527,0.368
SCEL,SLLP,1513,1513,0.280,0.252
SCEL,SLLP,1553,1553,0.437,0.277
SCEL,SLLP,1089,1089,0.328,0.246
SCEL,SLLP,1609,1609,0.357,0.333
SCEL,SLLP,1065,1065,0.309,0.261
SCEL,SLLP,1562,1562,0.590,0.421
SCEL,SLLP,1075,1075,0.332,0.334
SCEL,SLLP,1524,1524,0.353,0.305
SCEL,SLLP,1631,1631,0.530,0.331
SCEL,SLLP,1537,1537,0.336,0.289
SCEL,SLLP,1095,1095,0.731,0.615
SCEL,SLLP,1395,1395,0.802,0.527
SCEL,SLLP,1426,1426,0.553,0.324
SCEL,SLLP,1167,1167,0.514,0.295
SCEL,SLLP,816,816,0.325,0.263
SCEL,SLLP,1726,1726,0.511,0.333
SCEL,SLLP,1728,1728,0.390,0.295
SCEL,SLLP,918,918,0.319,0.292
SCEL,SLLP,888,888,0.363,0.339
SCEL,SLLP,1561,1561,0.491,0.414
SCEL,SLLP,1096,1096,0.378,0.294
SCEL,SLLP,756,756,0.295,0.368
SCEL,SLLP,1876,1876,0.305,0.261
SCEL,SLLP,775,775,0.765,0.323
SCEL,SLLP,1563,1563,0.281,0.280
SCEL,SLLP,774,774,0.324,0.299
SCEL,SLLP,1053,1053,0.462,0.252
SCEL,SLLP,1869,1869,0.498,0.302
SCEL,SLLP,1598,1598,0.402,0.258
SCEL,SLLP,854,854,0.511,0.315
SCEL,SLLP,1462,1462,0.295,0.266
SCEL,SLLP,996,996,0.298,0.279
SCEL,SLLP,1484,1484,0.311,0.267
SCEL,SLLP,1559,1559,0.627,0.460
SCEL,SLLP,1686,1686,0.282,0.248
SCEL,SLLP,1973,1973,0.469,0.397
SCEL,SLLP,1469,1469,0.392,0.307
SCEL,SLLP,1081,1081,0.363,0.322
SCEL,SLLP,1023,1023,0.267,0.325
SCEL,SLLP,761,761,0.433,0.301
SCEL,SLLP,1790,1790,0.282,0.375
SCEL,SLLP,1637,1637,0.316,0.344
SCEL,SLLP,1405,1405,0.805,0.537
SCEL,SLLP,1495,1495,0.321,0.261
SCEL,SLLP,1552,1552,0.281,0.322
SCEL,SLLP,1717,1717,0.364,0.263
SCEL,SLLP,1608,1608,0.289,0.251
SCEL,SLLP,1539,1539,0.297,0.272
SCEL,SLLP,1496,1496,0.347,0.288
SCEL,SLLP,674,674,0.434,0.336
SCEL,SLLP,783,783,0.282,0.277
SCEL,SLLP,1845,1845,0.361,0.317
SCEL,SLLP,1198,1198,0.358,0.277
SCEL,SLLP,1776,1776,0.311,0.311
SCEL,SLLP,1702,1702,0.268,0.259
SCEL,SLLP,1607,1607,0.419,0.406
SCEL,SLLP,1572,1572,0.292,0.251
SCEL,SLLP,661,661,0.330,0.328
SCEL,SLLP,1394,1394,0.324,0.286
SCEL,SLLP,811,811,0.407,0.391
SCEL,SLLP,1275,1275,0.333,0.277
SCEL,SLLP,1014,1014,0.381,0.299
SCEL,SLLP,1252,1252,0.433,0.369
SCEL,SLLP,876,876,0.590,0.361
SCEL,SLLP,1320,1320,0.417,0.461
SCEL,SLLP,1501,1501,0.302,0.253
SCEL,SLLP,930,930,0.312,0.293
SCEL,SLLP,1832,1832,0.337,0.339
SCEL,SLLP,668,668,0.482,0.319
SCEL,SLLP,959,959,0.323,0.305
SCEL,SLLP,1584,1584,0.312,0.285
SCEL,SLLP,718,718,0.589,0.433
SCEL,SLLP,1586,1586,0.376,0.299
SCEL,SLLP,1563,1563,0.317,0.282
SCEL,SLLP,942,942,0.488,0.313
SCEL,SLLP,1380,1380,0.337,0.397
SCEL,SLLP,1087,1087,0.615,0.419
SCEL,SLLP,1497,1497,0.361,0.255
SCEL,SLLP,1442,1442,0.328,0.297
SCEL,SLLP,870,870,0.267,0.405
SCEL,SLLP,750,750,0.503,0.369
SCEL,SLLP,908,908,0.343,0.297
SCEL,SLLP,1605,1605,0.311,0.377
SCEL,SLLP,843,843,0.362,0.271
SCEL,SLLP,800,800,0.395,0.301
SCEL,SLLP,1087,1087,0.325,0.305
SCEL,SLLP,1344,1344,0.551,0.481
SCEL,SLLP,1403,1403,0.325,0.266
SCEL,SLLP,1143,1143,0.287,0.281
SCEL,SLLP,676,676,0.316,0.270
SCEL,SLLP,1083,1083,0.622,0.317
SCEL,SLLP,888,888,0.382,0.326
SCEL,SLLP,897,897,0.284,0.324
SCEL,SLLP,1395,1395,0.766,0.484
SCEL,SLLP,925,925,0.627,0.492
SCEL,SLLP,1653,1653,0.402,0.306
SCEL,SLLP,1693,1693,0.382,0.266
SCEL,SLLP,1772,1772,0.273,0.247
SCEL,SLLP,707,707,0.310,0.349
SCEL,SLLP,1632,1632,0.539,0.357
SCEL,SLLP,1576,1576,0.379,0.260
SCEL,SLLP,1535,1535,0.392,0.323
SCEL,SLLP,671,671,0.904,0.508
SCEL,SLLP,830,830,0.481,0.302
SCEL,SLLP,1606,1606,0.899,0.450
SCEL,SLLP,1409,1409,0.458,0.315
SCEL,SLLP,1057,1057,0.553,0.495
SCEL,SLLP,1200,1200,0.769,0.648
SCEL,SLLP,1666,1666,0.465,0.326
SCEL,SLLP,686,686,0.597,0.319
SCEL,SLLP,1092,1092,0.500,0.307
SCEL,SLLP,1571,1571,0.437,0.311
SCEL,SLLP,1367,1367,0.460,0.303
SCEL,SLLP,802,802,0.592,0.385
SCEL,SLLP,1295,1295,0.312,0.278
SCEL,SLLP,730,730,0.288,0.269
SCEL,SLLP,1634,1634,0.298,0.259
SCEL,SLLP,831,831,0.523,0.473
SCEL,SLLP,1074,1074,0.838,0.444
SCEL,SLLP,1601,1601,0.318,0.294
SCEL,SLLP,962,962,0.328,0.435
SCEL,SLLP,1427,1427,0.362,0.275
SCEL,SLLP,1362,1362,0.297,0.260
SCEL,SLLP,1396,1396,0.319,0.252
SCEL,SLLP,1374,1374,0.447,0.382
SCEL,SLLP,1441,1441,0.332,0.269
SCEL,SLLP,994,994,0.266,0.283
SCEL,SLLP,1567,1567,0.535,0.399
SCEL,SLLP,682,682,0.689,0.497
SCEL,SLLP,1607,1607,0.694,0.492
SCEL,SLLP,1666,1666,0.351,0.275
SCEL,SLLP,956,956,0.267,0.248
SCEL,SLLP,1569,1569,0.343,0.292
SCEL,SLLP,1057,1057,0.330,0.282
SCEL,SLLP,1548,1548,0.342,0.296
SCEL,SLLP,1596,1596,0.366,0.352
SCEL,SLLP,1050,1050,0.479,0.539
SCEL,SLLP,985,985,0.422,0.295
SCEL,SLLP,1429,1429,0.308,0.352
SCEL,SLLP,1023,1023,0.344,0.284
SCEL,SLLP,1511,1511,0.285,0.264
SCEL,SLLP,788,788,0.293,0.266
SCEL,SLLP,825,825,0.547,0.438
SCEL,SLLP,1057,1057,0.387,0.300
SCEL,SLLP,1018,1018,0.307,0.257
SCEL,SLLP,808,808,0.537,0.416
SCEL,SLLP,645,645,0.353,0.366
SCEL,SLLP,1688,1688,0.298,0.300
SCEL,SLLP,703,703,0.306,0.423
SCEL,SLLP,1482,1482,0.334,0.316
SCEL,SLLP,971,971,0.322,0.291
SCEL,SLLP,1651,1651,0.309,0.329
SCEL,SLLP,640,640,0.400,0.310
SCEL,SLLP,728,728,0.434,0.337
SCEL,SLLP,1530,1530,0.290,0.288
SCEL,SLLP,1463,1463,0.578,0.440
SCEL,SLLP,1373,1373,0.335,0.276
SCEL,SLLP,833,833,0.303,0.332
SCEL,SLLP,1647,1647,0.390,0.465
SCEL,SLLP,1452,1452,0.356,0.253
SCEL,SLLP,739,739,0.341,0.321
SCEL,SLLP,1610,1610,0.320,0.291
SCEL,SLLP,703,703,0.285,0.259
SCEL,SLLP,854,854,0.583,0.349
SCEL,SLLP,1605,1605,0.458,0.276
SCEL,SLLP,956,956,0.330,0.334
SCEL,SLLP,1561,1561,0.466,0.421
SCEL,SLLP,745,745,0.602,0.442
SCEL,SLLP,1687,1687,0.595,0.466
SCEL,SLLP,1620,1620,0.755,0.672
SCEL,SLLP,1262,1262,0.813,0.695
SCEL,SLLP,1432,1432,0.781,0.510
SCEL,SLLP,1504,1504,0.803,0.582
SCEL,SLLP,1576,1576,0.726,0.439
SCEL,SLLP,1623,1623,0.837,0.546
SCEL,SLLP,663,663,0.810,0.534
SCEL,SLLP,1027,1027,0.784,0.542
SCEL,SLLP,879,879,0.715,0.534
SCEL,SLLP,616,616,0.800,0.611
SCEL,SLLP,959,959,0.419,0.279
SCEL,SLLP,1610,1610,0.572,0.311
SCEL,SLLP,825,825,0.370,0.264
SCEL,SLLP,1733,1733,0.280,0.254
SCEL,SLLP,1390,1390,0.308,0.291
SCEL,SLLP,1583,1583,0.322,0.386
SCEL,SLLP,901,901,0.338,0.270
SCEL,SLLP,1634,1634,0.489,0.410
SCEL,SLLP,1118,1118,0.464,0.322
SCEL,SLLP,847,847,0.386,0.276
SCEL,SLLP,894,894,0.287,0.257
SCEL,SLLP,1048,1048,0.307,0.291
SCEL,SLLP,696,696,0.530,0.292
SCEL,SLLP,775,775,0.484,0.340
SCEL,SLLP,799,799,0.308,0.269
SCEL,SLLP,1550,1550,0.537,0.528
SCEL,SLLP,1057,1057,0.324,0.251
SCEL,SLLP,1314,1314,0.373,0.285
SCEL,SLLP,947,947,0.432,0.304
SCEL,SLLP,1346,1346,0.536,0.297
SCEL,SLLP,1249,1249,0.317,0.285
SCEL,SLLP,1546,1546,0.435,0.435
SCEL,SLLP,1579,1579,0.320,0.323
SCEL,SLLP,1559,1559,0.299,0.265
SCEL,SLLP,828,828,0.318,0.260
SCEL,SLLP,1629,1629,0.342,0.247
SCEL,SLLP,1493,1493,0.415,0.367
SCEL,SLLP,1379,1379,0.448,0.373
SCEL,SLLP,1425,1425,0.441,0.297
SCEL,SLLP,1035,1035,0.322,0.306
SCEL,SLLP,1200,1200,0.319,0.332
SCEL,SLLP,1365,1365,0.630,0.310
SCEL,SLLP,1806,1806,0.291,0.258
SCEL,SLLP,994,994,0.265,0.248
SCEL,SLLP,1389,1389,0.489,0.447
SCEL,SLLP,995,995,0.726,0.453
SCEL,SLLP,1163,1163,0.557,0.289
SCEL,SLLP,1303,1303,0.515,0.363
SCEL,SLLP,1545,1545,0.273,0.246
SCEL,SLLP,1533,1533,0.285,0.255
SCEL,SLLP,1018,1018,0.454,0.311
SCEL,SLLP,1516,1516,0.311,0.276
SCEL,SLLP,951,951,0.339,0.272
SCEL,SLLP,1747,1747,0.482,0.314
SCEL,SLLP,1607,1607,0.279,0.270
SCEL,SLLP,1031,1031,0.310,0.283
SCEL,SLLP,1243,1243,0.402,0.412
SCEL,SLLP,665,665,0.406,0.305
SCEL,SLLP,829,829,0.408,0.310
SCEL,SLLP,680,680,0.435,0.356
SCEL,SLLP,1519,1519,0.647,0.501
SCEL,SLLP,1499,1499,0.651,0.449
SCEL,SLLP,931,931,0.642,0.626
SCEL,SLLP,1621,1621,0.423,0.256
SCEL,SLLP,1621,1621,0.420,0.261
SCEL,SLLP,683,683,0.780,0.555
SCEL,SLLP,1593,1593,0.459,0.314
SCEL,SLLP,901,901,0.833,0.587
SCEL,SLLP,1120,1120,0.467,0.272
SCEL,SLLP,1335,1335,0.479,0.283
SCEL,SLLP,1023,1023,0.730,0.423
SCEL,SLLP,1510,1510,0.339,0.258
SCEL,SLLP,825,825,0.324,0.266
SCEL,SLLP,859,859,0.614,0.481
SCEL,SLLP,1599,1599,0.394,0.269
SCEL,SLLP,841,841,0.273,0.250
SCEL,SLLP,698,698,0.533,0.492
SCEL,SLLP,786,786,0.361,0.290
SCEL,SLLP,1549,1549,0.321,0.276
SCEL,SLLP,1548,1548,0.499,0.437
SCEL,SLLP,812,812,0.318,0.263
SCEL,SLLP,865,865,0.299,0.301
SCEL,SLLP,663,663,0.346,0.322
SCEL,SLLP,1075,1075,0.509,0.370
SCEL,SLLP,849,849,0.304,0.273
SCEL,SLLP,808,808,0.322,0.282
SCEL,SLLP,690,690,0.375,0.332
SCEL,SLLP,962,962,0.279,0.323
SCEL,SLLP,813,813,0.294,0.295
SCEL,SLLP,859,859,0.339,0.269
SCEL,SLLP,810,810,0.660,0.274
SCEL,SLLP,785,785,0.312,0.265
SCEL,SLLP,792,792,0.427,0.278
SCEL,SLLP,1637,1637,0.424,0.303
SCEL,SLLP,1595,1595,0.596,0.321
SCEL,SLLP,785,785,0.354,0.330
SCEL,SLLP,1359,1359,0.513,0.304
SCEL,SLLP,1468,1468,0.368,0.324
SCEL,SLLP,906,906,0.263,0.244
SCEL,SLLP,1482,1482,0.367,0.273
SCEL,SLLP,678,678,0.320,0.298
SCEL,SLLP,1001,1001,0.308,0.293
SCEL,SLLP,1566,1566,0.450,0.376
SCEL,SLLP,1830,1830,0.377,0.258
SCEL,SLLP,1650,1650,0.414,0.300
SCEL,SLLP,1130,1130,0.349,0.447
SCEL,SLLP,662,662,0.423,0.285
SCEL,SLLP,1623,1623,0.316,0.264
SCEL,SLLP,1342,1342,0.556,0.438
SCEL,SLLP,1298,1298,0.319,0.255
SCEL,SLLP,1122,1122,0.320,0.321
SCEL,SLLP,1558,1558,0.401,0.417
SCEL,SLLP,1784,1784,0.373,0.273
SCEL,SLLP,1210,1210,0.288,0.263
SCEL,SLLP,1075,1075,0.386,0.389
SCEL,SLLP,706,706,0.456,0.262
SCEL,SLLP,917,917,0.295,0.298
SCEL,SLLP,1099,1099,0.327,0.295
SCEL,SLLP,942,942,0.495,0.312
SCEL,SLLP,1552,1552,0.349,0.310
SCEL,SLLP,1514,1514,0.350,0.268
